0159.AY44.33058.20171011.ST	F	dust	1.7
0159.AY44.33058.20171011.ST	F	qvtrim	3.39
0159.AY44.33058.20171011.ST	F	seq_adapt_trim	0.88
0159.AY44.33058.20171011.ST	F	primer_trim	0.43
0159.AY44.33058.20171011.ST	R	dust	1.79
0159.AY44.33058.20171011.ST	R	qvtrim	3.52
0159.AY44.33058.20171011.ST	R	seq_adapt_trim	0.639999999999999
0159.AY44.33058.20171011.ST	R	primer_trim	0.289999999999999
0159.AY44.33058.20171011.ST	Paired	combined	14.54
Total Execution	Sample_Fastq_List.txt		14.62
