SampleID	ETA.Staphylococcus	ETA.Prevotella	ETA.Streptococcus	ETA.Veillonella	ETA.Haemophilus	ETA.Pseudomonas	ETA.Klebsiella	ETA.Granulicatella	ETA.Rothia	ETA.Neisseria	ETA.Gemella	ETA.Moraxella	ETA.Prevotellaceae_Uncltrd	ETA.Lactobacillus	ETA.Acinetobacter	GA.Prevotella	GA.Veillonella	GA.Streptococcus	GA.Enterococcus	GA.Lactobacillus	GA.Klebsiella	GA.Staphylococcus	GA.Rothia	GA.Granulicatella	GA.Escherichia_Shigella	GA.Afipia	GA.Haemophilus	GA.Neisseria	GA.Mycoplasma	GA.Fusobacterium	Oral.Veillonella	Oral.Streptococcus	Oral.Prevotella	Oral.Rothia	Oral.Staphylococcus	Oral.Klebsiella	Oral.Granulicatella	Oral.Mycoplasma	Oral.Fusobacterium	Oral.Capnocytophaga	Oral.Neisseria	Oral.Actinomyces	Oral.Campylobacter	Oral.Prevotellaceae_Uncltrd	Oral.Lautropia	RS.Staphylococcus	RS.Escherichia_Shigella	RS.Enterococcus	RS.Corynebacterium	RS.Anaerococcus	RS.Prevotella	RS.Bacteroides	RS.Finegoldia	RS.Peptoniphilus	RS.Lactobacillus	RS.Porphyromonas	RS.Megasphaera	RS.Klebsiella	RS.Akkermansia	RS.Proteus
s125	-5.4524680463753	-1.25443102559607	1.79800973681643	-1.77195684193188	2.795508568124	-7.64969262371152	-2.28840045800209	-2.63241278689659	-3.47530535381588	-4.94164242260931	-0.765205971668733	-1.48217613282317	-5.08474326624998	-3.88849250801795	-7.64969262371152	1.90483068211868	-0.0569682184135755	-3.92177125484181	-5.86768140389712	-6.20415364051833	-7.81359155295243	-6.71497926428432	-7.81359155295243	-7.81359155295243	-6.71497926428432	-7.81359155295243	1.59862787503323	-7.81359155295243	-4.67809733702328	-4.00692906318211	0.0113664127577452	-1.22763504700064	0.370191080302911	-8.76186337327473	-2.99667227048988	-8.76186337327473	-4.95520088350441	-4.25100386675788	-1.65443789916402	-3.12350870394098	-5.7173409355513	-6.36396810047636	-1.99452024800934	-2.04164321813943	-6.56463879593851	-5.01812396241762	-8.92345797969497	-8.92345797969497	-10.0220702683631	-6.46672220687366	-0.0974574342119996	-1.08761515895916	-8.07616011930776	-4.52900882502253	-7.31402006726087	-5.42695041822849	-4.9161247944625	-10.0220702683631	-10.0220702683631	-10.0220702683631
s126	-0.36814049412008	-1.90798511475499	0.976925133115658	-3.15099190830499	-7.78572089653462	-7.78572089653462	-7.78572089653462	-5.38782562373625	-2.16894979886805	-7.78572089653462	-2.33468244296892	-7.78572089653462	-5.22077153907309	0.899525879877863	-7.78572089653462	-2.62810713968455	-2.34830355480485	0.333646263602468	-5.83805433380845	2.43064900787495	-8.03527891114467	-1.33454780159686	-2.90538019622159	-8.03527891114467	-8.03527891114467	-3.80117240654741	-8.03527891114467	-8.03527891114467	-1.23399587667305	-3.42015839430341	-2.2463905346504	-2.05771398597407	-3.71030188970134	-2.6767531943803	-4.06585260642779	-8.55448897615993	-6.35726439882372	-5.9895396186984	-4.79328886046637	-7.45587668749182	-8.55448897615993	-5.05798141469345	-5.61004999699349	-4.29180909911862	-8.55448897615993	0.57580724982217	-3.88874768865299	-5.11252312027511	0.50505573187803	-0.221171987961504	-2.75166911915709	-5.55188978005896	-0.716977173608982	-2.07224247046005	-6.97327546099012	-0.71533423786155	-8.91918561004543	-8.91918561004543	-6.97327546099012	-8.91918561004543
s130	-7.62070508683826	-7.62070508683826	-7.62070508683826	-4.40182926197006	-7.62070508683826	-7.62070508683826	-7.62070508683826	-7.62070508683826	-7.62070508683826	-7.62070508683826	-7.62070508683826	-7.62070508683826	-7.62070508683826	-2.80852073146584	-5.67479493778295	-7.34083555412327	-3.9735397241368	-4.9429402813249	3.66231373621654	-7.34083555412327	-7.34083555412327	-3.84432799265679	-7.34083555412327	-4.63278535302106	-7.34083555412327	-7.34083555412327	-7.34083555412327	-6.24222326545516	-4.77588619666174	-7.34083555412327	-1.9898989022644	-3.56007331988143	-2.06135786624654	-8.79118193673602	-2.74854910305363	-8.79118193673602	-8.79118193673602	-4.32527381808143	-8.79118193673602	-8.79118193673602	-3.47797595769423	-5.84674295756958	-5.29467437526954	-8.79118193673602	-8.79118193673602	-2.95081311204966	-2.646908204091	2.2512917986065	-2.24374459297111	-4.67920296734513	-4.2563461165251	-5.42641736917535	-6.52502965784346	-6.01420403407747	-6.52502965784346	-4.2563461165251	-7.62364194651157	-6.52502965784346	-7.62364194651157	-3.86244183081801
s131	-6.17246944801719	-1.83827948486295	-0.488710677724481	-0.963558669184738	-0.393839926019703	-6.55195906972209	-9.11690842718363	-1.8994649954871	-1.18706199744113	-3.15848373415385	-0.84127737260562	-9.11690842718363	-1.45726547261895	-3.69195840970223	-9.11690842718363	-3.32795220043667	-3.19814058891468	-3.59926729542425	-3.45443634754579	-7.94307271727793	-7.94307271727793	-7.94307271727793	-3.97278080372581	-7.94307271727793	-7.94307271727793	-2.57243468915027	-7.94307271727793	-7.94307271727793	-7.94307271727793	-4.33215480463371	-2.21275009307781	-1.02007076721338	-2.78356922472323	-3.52519116178558	-0.854932232398877	-8.54247099860051	-4.12363039080391	-2.78989835977487	-2.87604431048807	-3.78029706380275	-5.17517516861403	-3.68265859423883	-4.8288989318962	-1.8793383026097	-8.54247099860051	-9.90358754753646	-0.569172860458352	-4.07758744015601	-9.90358754753646	-8.29414963510236	-9.90358754753646	-1.78478455055643	-9.90358754753646	-9.90358754753646	-6.76809333160731	-9.90358754753646	-2.61125037136258	-8.29414963510236	-8.80497525886835	-6.40707998606998
s132	-5.29318795450873	0.946906542336744	0.703900284841627	-0.150980550270032	-9.0543880702023	-7.95577578153419	-9.0543880702023	-2.08365799205877	-2.47931222960268	-7.4449501577682	-1.25504467198638	-7.95577578153419	-2.84178197445078	-7.95577578153419	-9.0543880702023	-0.252104110648537	-0.737619036403753	-0.58578178008548	-7.62878289029296	-4.88501460658867	-8.92806587442322	-6.31310609638702	-2.08966067357587	-2.10768567492608	-8.41724025065723	-8.92806587442322	-8.92806587442322	-8.92806587442322	-10.0266781630913	-2.07406305144033	-0.347460219050678	-0.638134743020459	-0.620449838897105	-1.85059996925099	-5.3892190160676	-8.82320622055274	-2.7853353006306	-8.82320622055274	-1.72400447699965	-3.81925991460728	-6.87729607149743	-2.99132374326923	-2.38545457081634	-1.38305953989005	-8.82320622055274	-3.89755685561325	-4.19218684683383	-3.45805832190069	-2.95722509488219	-2.44039205933413	-0.918732293877388	-2.96888023847394	-1.70429660457894	-1.44916439698302	-3.39507454603833	-3.42053046603168	-3.9973280093582	-9.71763978596561	-9.71763978596561	-7.5204152086294
s133	3.3556691870779	-7.37148929521428	-7.37148929521428	-7.37148929521428	-7.37148929521428	-4.66343909411207	-7.37148929521428	-7.37148929521428	-7.37148929521428	-7.37148929521428	-7.37148929521428	-7.37148929521428	-7.37148929521428	-7.37148929521428	-5.76205138278018	-7.39387829010776	-7.39387829010776	-7.39387829010776	-7.39387829010776	-7.39387829010776	-7.39387829010776	-4.68582808900555	-7.39387829010776	-7.39387829010776	-7.39387829010776	-0.796732588221104	-7.39387829010776	-7.39387829010776	-7.39387829010776	-7.39387829010776	-7.85554467791566	-6.75693238924755	-6.75693238924755	-7.85554467791566	1.63899671467565	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-7.85554467791566	-3.97928508703276	-9.08523056093334	-9.08523056093334	-3.73337242745727	-1.30325732649895	-2.8410636602696	-3.51307652875557	-3.19635260260046	-1.63689670003586	-9.08523056093334	0.148337937162051	-4.27304620556092	-9.08523056093334	-2.35540649044386	-9.08523056093334
s136	0.859505314169352	-1.57641759852001	-2.3564124872694	-1.82444508429045	-7.5596339367715	-6.67233074177059	-8.4069317971587	-3.66199966879545	-2.01725057066738	-1.0095745308622	-6.13824825584034	-9.50554408582681	-7.89610617339271	-8.4069317971587	-9.50554408582681	-1.57810860233878	-2.36291867266968	-1.97368190408496	-9.10697785898103	-7.49753994654693	-9.10697785898103	-8.00836557031292	-2.51256439923125	-4.71252870430859	-8.00836557031292	-5.44341621285138	-9.10697785898103	-3.27509538169751	-9.10697785898103	-3.39324505347166	-0.708618950608882	-0.764068406868291	-2.69056903614739	-0.673832834523467	-5.91557984958311	-8.48052920704465	-2.84931742522328	-8.48052920704465	-2.85651170085731	-2.91600879972195	-0.959211226845406	-2.66639867521958	-3.26017338196632	-4.13672378519096	0.244165839695844	-0.192820340892174	-6.1303565459746	-3.27388633975412	1.20983028934552	-0.0153478127751634	-7.7397944584087	-4.12887654576448	0.828662026945078	-3.06696562394679	-6.64118216974059	-6.1303565459746	-7.7397944584087	-6.64118216974059	-5.79388430935339	1.86022033576932
s137	-7.83960434977215	-6.74099206110404	-9.44904226220624	-7.83960434977215	-9.44904226220624	-0.176572518764514	-8.35042997353814	-8.35042997353814	-8.35042997353814	-6.40451982448282	-7.83960434977215	-9.44904226220624	-9.44904226220624	-9.44904226220624	1.29236358551764	-5.81245094582709	-4.43741373923184	-6.15291122362626	-6.05951004853786	-10.0171435652181	-5.85306566498129	-9.16984570483086	-7.56040779239676	-9.50631794145207	-2.35060943224715	-11.1157558538862	-11.1157558538862	-5.34431473075615	-5.90626970104475	-8.7178605810878	-1.89711998488588	-0.879802438611018	-2.17491805548321	-0.749816537048173	-3.21835620937197	-9.17159954365975	-3.86829463560068	-3.4253963531196	-3.04691615276555	-2.98333542057716	-1.6309780150026	-2.74026846172627	-4.22283965328158	-2.20463240504577	-1.86842949242295	-8.62356919129539	-0.930725858054949	-2.87353946547387	-6.22567391849702	-10.2330071037295	-5.40469336642719	-1.80595746216622	-10.2330071037295	-10.2330071037295	-8.62356919129539	-5.97032722668817	-10.2330071037295	-2.01125937538287	-2.1749963029274	-2.93659383495557
s139	-3.47412262156683	-0.617815467686508	0.220943330404607	1.29156093803635	-8.422882511945	-8.422882511945	-8.422882511945	-4.18877600734774	-0.901564531745757	-8.422882511945	-8.422882511945	-8.422882511945	-6.02498723914663	-2.7495592447735	-8.422882511945	0.152183724039671	1.00486744277127	-0.76538760693576	-8.38068594676157	-4.06319783322526	-8.38068594676157	-4.14657944216431	-0.233108210559804	-4.03688052490789	-8.38068594676157	-5.81573658930004	-8.38068594676157	-8.38068594676157	-8.38068594676157	-1.51897460628084	0.499097683532265	-0.161817376485806	-0.0821916165159007	-0.96078563282367	-6.26692943562117	-8.21283958467648	-4.65749152318707	-8.21283958467648	-1.21432994242588	-1.68634472510569	-6.60340167224238	-2.09694745919345	-2.77911758112224	-7.11422729600837	-8.21283958467648	-9.62535969288916	-4.17432123932346	-6.07001163139974	-9.62535969288916	-5.05064871438578	-0.584977618723532	-0.933037415260471	-2.71860491424061	-3.34683826872331	-3.57798751384288	-3.31000169136682	-7.67944954383385	-5.96179804675951	-9.62535969288916	-9.62535969288916
s140	-2.19278831305845	-2.12366040679984	-3.31739385722049	-2.77787774099157	-5.38238726315294	-3.82683443921382	-9.49326112732625	-9.49326112732625	-3.63818920512383	-2.86125934993062	-4.46282320593382	-9.49326112732625	-4.89814127719166	-4.48931482138079	-9.49326112732625	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	-1.64938177856574	-7.41457288135059	-7.41457288135059	-7.41457288135059	-7.41457288135059	0.304849128792477	-0.357397719427955	-1.67970603173793	-2.78133719062329	-1.39560988367227	-8.87038206607014	-3.52804781410533	-2.48856604866404	-1.66326320986238	-1.94184424790547	-4.50093421360312	-0.809210706379217	-1.77448884497261	-1.45882577825897	-8.87038206607014	-0.522166997644462	-9.5496656775798	-0.268960042943056	-0.66713516914618	-9.5496656775798	-9.5496656775798	-9.5496656775798	-9.5496656775798	-9.5496656775798	-8.45105338891169	-2.98018425716551	-9.5496656775798	-8.45105338891169	-9.5496656775798	-9.5496656775798
s142	-8.69884785922249	0.378760800299736	1.22066066936782	-1.03450122712387	-8.69884785922249	-7.60023557055438	-2.45468095855875	-1.10245555515829	1.26286143051376	-8.69884785922249	-1.30804933748681	-8.69884785922249	-8.69884785922249	-1.40515013862105	-8.69884785922249	-5.42683621734902	-3.26187250223102	-0.954381430468117	2.95578013719707	-2.14163774954974	-1.74153458458296	-5.76330845397023	-3.26187250223102	-1.93032865588253	-6.27413407773622	-2.39601262398375	-7.37274636640433	-7.37274636640433	-7.37274636640433	-7.37274636640433	0.115940532279258	0.263281415250216	0.77165943185884	1.4176883535583	-3.06358974894963	-1.04349926098585	-0.685226347068501	-3.96929837149324	-2.38113785750643	-8.01234963932779	-8.01234963932779	-2.32537428298797	-1.2450065140624	-8.01234963932779	-8.01234963932779	-7.49430661327626	-6.98348098951027	0.213904463141661	-6.64700875288906	-6.39569432460815	-6.74709221144604	-6.39569432460815	-6.25754398612734	-7.12658183315095	-2.99326313649707	-5.54839646422095	-9.69153119061248	-4.67425135379756	-9.69153119061248	-9.69153119061248
s143	-9.31109027507633	-2.09658586092518	-2.24206684849807	-0.47923233987842	0.0602628927475603	-4.3911093492482	-9.31109027507633	-3.41119292149383	-3.13522300497056	-3.77770078634881	-1.88038319253036	-9.31109027507633	-9.31109027507633	-7.70165236264222	-6.47787693102011	-7.42177579364465	-7.42177579364465	-7.42177579364465	-7.42177579364465	-7.42177579364465	-4.47733681447821	-3.31090192947134	-7.42177579364465	-7.42177579364465	-6.32316350497654	-3.21708317425368	-7.42177579364465	-7.42177579364465	-7.42177579364465	-7.42177579364465	-0.32656265141336	-3.84825638706916	-0.769042123514076	-3.97136244521445	-7.79564653633459	-9.40508444876869	-4.21769864292794	-8.30647216010058	-1.69040697496777	-0.995253775680956	-3.86382090361027	-3.57908434138824	-1.34580822546305	-7.00718917597032	-9.40508444876869	-6.9406809160115	-9.88511989517794	-5.59466045402955	-2.72349789223876	-2.69444386084574	-5.23115954502042	-1.21795617718541	-2.58464708091014	-2.36596993750812	-9.88511989517794	-1.895220520235	-9.88511989517794	-5.62244001813663	-9.88511989517794	-9.88511989517794
s144	-5.71702770140622	-4.10758978897212	-2.34973187141975	-7.32646561384032	3.33911198949266	-7.32646561384032	-2.73134576370573	-7.32646561384032	-4.38202663467388	-7.32646561384032	-7.32646561384032	-7.32646561384032	-4.61841541273811	-4.61841541273811	-7.32646561384032	0.770724678237491	-4.37022254585631	-3.19313864174671	-5.55399264286473	-4.96620597796261	2.36378654740841	-6.65260493153284	-2.58187023494987	-5.3176038648005	-4.89474701398047	-8.26204284396694	-0.69521436475861	-4.21899157613239	-3.28530910154637	-0.293377143500705	-3.32883122690546	-2.56967328442442	-0.801614856064438	-1.3244047302222	-6.10889196398395	-9.32776778885215	-9.32776778885215	-1.00975751130528	-0.564496074839204	-8.22915550018404	-8.22915550018404	-5.47762018714209	-3.80231484972036	-2.1912845802619	-9.32776778885215	-1.25580118218289	-3.24296578772562	-3.3173802732917	-2.52814288168663	0.773883726262107	-1.40767882379913	-3.98929523374587	-1.14820395628295	-1.21303678261713	-2.60510392282276	-0.864083884772308	-8.7684187268574	-5.21307066536799	-5.10485708072776	-8.7684187268574
s146	2.99020970910391	-5.36597601502185	-2.08077754722258	-5.11466158674095	-2.51609561848042	3.38791417762966	-6.21327387540906	-4.74693680661563	-4.09301033920897	-6.21327387540906	-7.31188616407717	-6.21327387540906	-6.21327387540906	-7.31188616407717	-7.31188616407717	-1.64888156617464	-1.99280175995293	0.0210650193251144	-6.15742491647366	-5.09453071040763	-9.1018638956401	-0.39520803927854	-1.49051617823648	-0.925753553402758	-9.1018638956401	-7.15595374658479	-9.1018638956401	-8.00325160697199	-9.1018638956401	-7.15595374658479	-1.30491560436778	-0.668651032640171	-0.769082889114645	-0.30564662742708	-2.29687864191764	-7.54284952809347	-1.60848457302606	-9.15228744052757	-5.65577987906109	-2.66765220489231	-6.44423723942536	-1.67185913445336	-6.95506286319135	-4.18944281026766	-9.15228744052757	0.0487279963785441	-3.16250947591015	-3.51661702434363	-1.76789506679556	-1.15950212189019	-1.20056983974167	-5.27594121781853	-2.07770241080671	-2.37498735059183	-4.98295409313706	-1.71332480210203	-9.12608881952859	-9.12608881952859	-9.12608881952859	-9.12608881952859
s147	-9.51811914612709	-0.698897288552146	-0.222978172458438	-0.704234588101481	-9.51811914612709	-8.41950685745898	-9.51811914612709	-2.65431575467413	-2.6234491066936	-4.64292182292593	-1.74705206006168	-9.51811914612709	-9.51811914612709	-4.88339015789745	-8.41950685745898	-1.95979506877453	2.98980949268466	-3.98539337843355	1.17569914715462	-7.41938058291869	-7.41938058291869	-5.47347043386338	-7.41938058291869	-5.02148531012032	-7.41938058291869	-7.41938058291869	-7.41938058291869	-7.41938058291869	-7.41938058291869	-7.41938058291869	0.184714524694428	-0.677027798680062	-0.945140410603219	-1.89462310468729	-6.78997224332575	-8.98719682066197	-3.63533868718591	-1.30149375942743	-1.38679448616157	-1.35819293100902	-2.82810143217004	-1.61006310782802	-2.93041280743335	-8.98719682066197	-3.12641059719611	2.10537643154598	-3.32739102314366	0.87755241139786	-0.80199856979503	-8.10651451625519	-7.00790222758708	-8.10651451625519	-5.70861924345681	-8.10651451625519	-3.73706666378816	-8.10651451625519	-8.10651451625519	-2.20661716267269	-8.10651451625519	-8.10651451625519
s148	-1.28286893270501	-1.46895577623021	-3.04936719505251	-0.603743070482643	-3.96235213879217	-3.02580589571411	-9.67608494430153	-5.2816357896291	-4.72732505392337	-2.62077210096178	-4.55809113188478	-7.11113558684	-2.3450246390829	-4.84777120699923	-9.67608494430153	-0.928542216999772	-1.19943501688543	-1.61588415655409	-8.34331588140495	-4.95329180034092	-7.83249025763895	-2.81256491663561	-1.76731067270869	-2.95424415158844	-9.44192817007306	-7.83249025763895	-6.14609130406873	-1.13817575450964	-9.44192817007306	-2.66542117770087	-0.378640748790491	-2.4048321955788	-1.26663296046271	-2.94660806538589	-0.250680822082786	-9.17905608193642	-4.7364048254461	-8.08044379326831	-9.17905608193642	-5.20876416838429	-9.17905608193642	-1.90874319585739	-1.6310271120014	-0.626302715121628	-9.17905608193642	0.0755667209548129	-0.666938075028223	-1.26185126538307	-3.47857506777072	-6.54873993610748	-7.84802292023774	-0.558867564930071	-0.142910606795228	-7.84802292023774	-4.9035839410713	-8.94663520890585	-8.94663520890585	-2.54140675087501	-8.94663520890585	-1.64077517622184
s149	2.59261138442139	-8.13094230223188	-8.13094230223188	-8.13094230223188	-7.03233001356377	-7.03233001356377	-8.13094230223188	-8.13094230223188	-1.14160703625732	-7.03233001356377	-8.13094230223188	-8.13094230223188	-8.13094230223188	-7.03233001356377	-8.13094230223188	-7.9820748750812	-6.88346258641309	-7.9820748750812	2.03932903755654	-5.03763589591476	-7.9820748750812	0.770190438514519	0.303690545433128	-6.03616472602589	-7.9820748750812	-7.9820748750812	-7.9820748750812	-7.9820748750812	-7.9820748750812	-7.9820748750812	-8.73198193834769	-6.16703258088616	-6.33408666554932	0.538418190056152	1.07240325314522	-7.63336964967958	-8.73198193834769	-6.78607178929238	-8.73198193834769	-8.73198193834769	-8.73198193834769	-5.01840987164339	-7.63336964967958	-7.63336964967958	-8.73198193834769	-0.165521617254238	-6.83374986567164	1.94565373222271	-5.73513757700353	-6.83374986567164	-4.56506632435328	0.848578959232636	-6.32292424190565	-7.93236215433975	0.298481409858484	-6.32292424190565	-7.93236215433975	-7.93236215433975	-7.93236215433975	-7.93236215433975
s150	0.954502581354637	-2.98455897295587	0.410446438458368	-0.870238990656623	-5.7695702151942	-6.2803958389602	1.53763209957053	-1.7768893067486	-2.80429714912492	0.274012286175885	-6.2803958389602	-7.37900812762831	-7.37900812762831	-7.37900812762831	-7.37900812762831	-0.772477243305177	-0.773660208742815	-1.24338768752424	-3.5024406718381	-4.49237469184275	-8.20594675854706	-6.90666377441679	-1.66203491298226	-2.46401251792648	-9.30455904721516	-9.30455904721516	-6.47134570315895	-0.961481176045783	-9.30455904721516	-2.4597435680069	0.389320846028586	0.208904007470933	0.582395816267243	0.658760338499468	-0.0893226501552051	0.726390771603706	-3.65979387321884	-6.87866969808704	-7.97728198675515	-7.97728198675515	-0.806393508242645	-3.68682254560676	-1.74877098316397	-6.87866969808704	-7.97728198675515	-3.76089960783302	-4.3302525710463	-5.16544740926226	-3.14424846026318	-1.73622536015191	-6.35202847087633	-2.40277612367983	-2.30414919124951	-1.13018261013398	-9.7193243008628	-2.43793863729252	-2.08353743946722	-8.62071201219469	-5.60845043668949	-9.7193243008628
s151	-4.83235052233111	-1.63070087138648	-3.77191080716803	-3.74125706607702	-3.71886807118355	-5.51432440229293	-9.32098689206325	-5.51432440229293	-5.82447933059677	-0.662120542330863	-3.66150467630363	-9.32098689206325	-5.95369106207677	-5.95369106207677	-9.32098689206325	-6.49627209854841	-7.59488438721652	-7.59488438721652	-7.59488438721652	-5.3976598098803	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-7.59488438721652	-1.91382663447693	-4.27529906480452	-1.9304503939202	-4.48083891170048	-9.48478521764594	-9.48478521764594	-5.72358510195238	-9.48478521764594	-0.910266959610436	-1.1103083284313	-0.974213902538593	-4.09571348782944	-2.50843714719819	-7.87534730521184	-1.69698833946477	-4.36424655082102	-4.34262408680785	-5.33962619906518	-5.86016063695813	-1.63243713275591	-7.17583743086407	-0.99619728324004	-2.14302562111647	-1.62393548750059	-9.57373270366244	-7.17583743086407	-9.57373270366244	-7.96429479122834	-2.91829235329479	-0.302015052011353
s152	-0.916835305214412	-3.75551075592464	-2.06388375164891	-2.02816566904683	-5.77882897339219	-4.04754742312693	-5.67206099796648	-6.67421302044703	-4.73820394237443	-5.01107092904107	-6.10968321770918	-10.0415088504335	-10.0415088504335	-3.36568562879865	-10.0415088504335	-1.2685817852134	-1.59652231314545	-1.88472617011207	-8.05642676752298	-1.95835248535674	-6.44698885508888	1.31985168199663	-2.52303727879546	-3.19661436316131	-8.05642676752298	-8.05642676752298	-6.44698885508888	-1.65783183298778	-8.05642676752298	-2.7937365786181	1.25234980225894	-0.00362100576695218	-4.61729154652044	-0.366360249673196	0.868719102098479	-8.33086361322474	-5.03502674722041	-8.33086361322474	-8.33086361322474	-8.33086361322474	-8.33086361322474	-7.23225132455663	-4.15647634332911	-8.33086361322474	-8.33086361322474	-7.74710325526727	-4.36029461105721	-9.69301340432258	-4.09830202472074	-1.51185254629917	-1.35327363830344	-1.37061929121141	-1.07561295248932	-1.60383772548502	-2.49035220779934	-4.587067930422	-4.4303232154177	-9.69301340432258	-3.99928126551988	-9.69301340432258
s153	-3.39645803629826	-2.0818196640848	1.17209230665882	-1.78986103486576	-8.34521792667643	-5.0493810606721	-8.34521792667643	-5.300695488953	-3.54942738107969	-3.439943148238	0.252079508981471	-8.34521792667643	-1.27789807802295	-4.63164585997212	-7.24660563800832	-0.496338331927469	-0.942921686965106	-0.858947660947118	-7.88507839266458	-6.27564048023048	-8.98369068133269	-5.4871831198662	-0.950032253446535	-3.33824378368945	-3.16956014950762	-5.4871831198662	-1.18845575233051	-0.113730170808733	-3.4582377422009	-3.29671532499287	-0.812900055300952	-0.0772268707817886	-1.72723372674502	-0.960656533194873	-3.52187255298687	-9.1882992410993	-4.65569974794605	-2.04389206077816	-2.82699676352631	-2.73782881895513	-1.91520664509978	-2.70672211182287	-3.59358786149746	-1.77312413148601	-4.28302446266087	-2.12676268849107	-3.455431673353	-8.69717868841264	-0.881837118186498	-1.44088144872196	-2.57834754538422	-4.96747723977845	-2.42745129076937	-3.61992370697499	-7.23084161961922	-3.6754935581298	-9.79579097708075	-9.79579097708075	-3.07798628205706	-9.79579097708075
s154	-4.71877640494783	-2.04516390065076	-2.6464847149809	-1.64411802935554	-4.02822325956493	-4.39421793545247	-9.98146659385272	-5.66397848031641	-2.79532228933039	-3.87444370611046	-4.11499853691942	-2.93481931600396	-9.98146659385272	-5.47060708733587	-9.98146659385272	-1.65194761046284	-1.77344373055402	-2.38449521484238	-9.76537425040649	-9.76537425040649	-9.76537425040649	-7.81946410135118	-2.43562456136498	-2.17806374438388	-8.66676196173838	-5.79508233685437	-6.62988003447734	-1.50410609982885	-4.96958370480975	-2.74518354209457	-0.101319862450434	-1.9452758325101	-1.84175594445454	-1.80913212888091	-7.11133084213692	-9.30855541947314	-5.30122223424067	-3.29974223403054	-5.45840781776308	-1.66891313161512	-3.18825800052219	-1.95803924763914	-0.964525847066089	-7.36264527041782	-9.30855541947314	-2.54389855026542	-2.58943487243066	-5.03039629028567	-4.56918919916927	-6.0793089104015	-6.59013453416749	-1.01521902284446	-5.55404260248072	-6.7193462656475	-8.98802980696586	-6.86776627076577	-8.98802980696586	-2.3386135712016	-10.086642095634	-8.98802980696586
s155	-3.04084309710046	-1.60638123683748	-0.802918537044417	-1.49564745339471	-4.43897191586735	-4.3874141062025	-9.68071893092699	-4.7462449977963	-4.85240519362469	-3.32983321421225	-5.14811943777374	-9.68071893092699	-4.31942676521757	-2.15615770464163	-5.96714686422268	-2.67143737582059	-2.79271450352165	-2.30861652866147	-10.0116242111407	-1.82154716142166	-8.9130119224726	-8.40218629870661	-3.05985204674179	-3.39823999276115	-10.0116242111407	-10.0116242111407	-6.04133229758858	-1.99102506124374	-10.0116242111407	-3.95953504221629	-0.58837760209195	-0.841259320434847	-0.95782346046709	-2.72402022517842	-6.75621656960353	-8.22255363839696	-6.9232706542667	-1.77419180954854	-2.22196418351198	-3.48928344978155	-7.71172801463097	-2.78883163484272	-2.484906649788	-2.61064281761264	-9.32116592706507	-3.02579921245216	-6.01006245865739	-4.56005228315139	-8.10720357743663	-5.61046247000162	-0.54913406158985	-5.0626811397132	-5.00968860957269	-7.1086747473255	-8.10720357743663	-6.91761951056279	-8.95450143782383	-10.0531137264919	-8.44367581405784	-10.0531137264919
s156	-3.45189713169976	-1.99853146488638	-1.09282284234277	-1.25234832321846	-3.89198620437397	-4.03134172528448	-4.06944157151675	-1.37968058039785	-1.59510842405921	-3.3909645807046	-3.79889578130796	-8.70417055974639	-4.15029366814584	-3.40086565168731	-8.70417055974639	-1.77036827924674	-0.474802771516609	0.314444300080038	-7.85941315469358	-1.29838248879701	-7.85941315469358	-1.48438833486549	1.2284205427898	-1.19628045870278	-6.76080086602547	-7.85941315469358	-7.85941315469358	-4.14584108798928	-7.85941315469358	-5.66218857735736	-0.165018277720901	-0.122664867698524	-1.85816979624439	-0.218151238657153	-7.41962036232279	-9.02905827475689	-1.5285287893616	-7.93044598608878	-9.02905827475689	-1.51316918954176	-6.63116300195852	-1.9315094241421	-3.33532613595419	-7.93044598608878	-9.02905827475689	-2.1935386166573	-8.30943074214033	-0.171158103610145	0.370051352319626	1.12397317794989	-6.69999282970623	-8.30943074214033	1.20964354898425	-2.26205856309405	-7.21081845347222	-8.30943074214033	-8.30943074214033	-8.30943074214033	-8.30943074214033	-7.21081845347222
