4.2.1.-	PWY-5367	RXN-9553
2.1.1.-	PWY-8047	RXN-20466
1.2.98.-	PWY-7694	RXN-16916
2.3.1.179	PWY-8279	RXN-9531
2.3.1.179	PWY1A0-6120	RXN-9531
2.3.1.179	PWY-5971	RXN-9531
2.3.1.41	PWY-8279	RXN-9531
2.3.1.41	PWY1A0-6120	RXN-9531
2.3.1.41	PWY-5971	RXN-9531
1.1.1.-	PWY-7615	RXN-16255
3.2.1.-	PWY-7134	RXN-13789
5.4.99.34	PWY-7251	RXN-9915
5.4.99.34	PWY-6109	RXN-9915
6.3.2.-	PWY-7690	RXN-16876
6.2.1.45	PWY-7511	UBIQUITIN--PROTEIN-LIGASE-RXN
1.3.1.9	PWY-6282	RXN-10657
2.3.1.-	PWY-8036	RXN-20290
2.1.1.247	PWY-5250	RXN-8103
6.2.1.12	PWY-1121	RXN-1126
6.2.1.12	PWY-8003	RXN-1126
6.2.1.12	PWY-7398	RXN-1126
6.2.1.12	PWY-6673	RXN-1126
1.8.2.1	PWY-5276	SULFITE-DEHYDROGENASE-RXN
4.2.1.85	PWY-5055	DIMETHYLMALEATE-HYDRATASE-RXN
1.18.1.1	P221-PWY	RUBREDOXIN--NAD+-REDUCTASE-RXN
1.3.1.33	CHLOROPHYLL-SYN	RXN-5285
1.14.13.M73	PWY-5984	RXN-20247
2.3.1.-	PWY-7669	RXN-16692
4.2.1.-	PWY-6627	RXN-11719
2.3.1.85	PWY-5994	RXN66-636
2.3.1.86	PWY-5994	RXN66-636
2.3.1.283	PWY-7746	RXN-17319
1.1.1.-	PWY-7321	RXN-14743
1.3.1.9	PWY-7664	RXN-16624
4.2.1.134	PWY-8041	RXN-20346
|EC-2.1.1.hx|	PWY-8306	RXN-22559
|EC-2.1.1.hx|	PWY-8305	RXN-22559
|EC-2.1.1.hx|	PWY-8304	RXN-22559
1.1.1.35	PWY0-1337	RXN-17781
2.3.1.85	PWY-5994	RXN66-620
2.3.1.86	PWY-5994	RXN66-620
2.3.1.39	PWY66-429	MALONYL-COA-ACP-TRANSACYL-RXN
2.3.1.39	PWY-4381	MALONYL-COA-ACP-TRANSACYL-RXN
2.3.1.39	PWY-8012	MALONYL-COA-ACP-TRANSACYL-RXN
2.3.1.39	PWY-6799	MALONYL-COA-ACP-TRANSACYL-RXN
2.4.1.80	PWY-5129	RXN-7793
1.13.12.M4	PWY-8012	RXN-19865
2.4.1.M50	PWY-8081	RXN-20857
1.3.8.9	PWY-7656	RXN-16540
1.3.8.9	PWY-7654	RXN-16540
2.1.1.-	PWY-6739	RXN-12209
3.6.1.15	RXN-14024	NUCLEOSIDE-TRIPHOSPHATASE-RXN
1.14.14.82	PWY-7995	RXN66-587
1.14.14.82	PWY-5060	RXN66-587
2.4.1.186	PWY-5067	GLYCOGENIN-GLUCOSYLTRANSFERASE-RXN
3.7.1.17	PWY-6944	RXN-12718
2.3.1.191	PWY-8245	RXN-22245
7.1.1.9	PWY-8271	RXN1YI0-22
7.1.1.9	PWY1YI0-3	RXN1YI0-22
1.2.1.32	PWY-5644	RXN-8831
1.14.15.-	PWY-8210	RXN-22091
2.4.1.62	PWY-7836	RXN-18270
2.3.1.-	PWY1A0-6120	RXN1UA-7906
1.1.1.55	PWY-7541	RXN-15744
2.7.8.7	ENTBACSYN-PWY	ENTDB-RXN
2.7.8.7	PWY-6289	RXN-19493
6.3.2.-	PWY-7612	RXN-16181
6.2.1.38	PWY-6989	R545-RXN
6.2.1.38	P601-PWY	R545-RXN
2.8.1.-	PWY-8179	RXN-21736
1.1.1.M9	PWYG-321	RXN1G-853
6.2.1.22	P2-PWY	CITC-RXN
1.3.1.9	PWY-8175	RXN-21704
2.1.1.163	PWY-5892	RXN-9363
1.1.1.M9	PWYG-321	RXN1G-613
2.3.1.169	RXN-22569	ACETYLSYNCLTH-RXN
2.3.1.169	RXN-22566	ACETYLSYNCLTH-RXN
2.3.1.169	CODH-PWY	ACETYLSYNCLTH-RXN
2.3.1.169	PWY-7784	ACETYLSYNCLTH-RXN
2.3.1.169	METH-ACETATE-PWY	ACETYLSYNCLTH-RXN
2.3.1.169	CDHMSARC-RXN	ACETYLSYNCLTH-RXN
2.4.1.-	PWY-7129	RXN-13766
6.2.1.70	RXN-9374	RXN-19451
1.7.2.1	DENITRIFICATION-PWY	RXN-15838
4.2.1.59	PWY-8175	RXN-21687
2.4.1.295	PWY-7678	RXN-16779
1.1.1.100	PWYG-321	RXN1G-469
4.4.1.-	PWY-7533	RXN-15683
1.1.1.100	PWY-8174	RXN-21670
2.1.1.165	PWY-6730	RXN-11241
6.2.1.-	PWYG-321	RXN1G-3993
3.5.2.2	PWY-3982	DIHYDROPYRIMIDINASE-RXN
5.3.3.-	PWY-3061	RXN-5162
2.3.1.179	PWY-8174	RXN-21654
2.7.8.41	PWY0-1545	RXN0-7012
1.1.1.100	PWYG-321	RXN1G-349
2.4.1.M3	PWY-7745	RXN-17292
3.1.2.14	PWY-8173	RXN-21638
2.7.1.210	PWY-7788	RXN-17761
2.7.1.210	PWY-7786	RXN-17761
2.3.1.-	PWYG-321	RXN1G-295
5.1.3.18	PWY4FS-13	RXN-7772
5.1.3.18	PWY-5115	RXN-7772
5.1.3.18	PWY-882	RXN-7772
5.1.3.18	PWY4FS-12	RXN-7772
2.7.7.100	PWY-7887	RXN-18689
2.7.7.100	RXN-18794	RXN-18689
3.6.1.54	PWY-8073	RXN-20786
1.14.14.130	PWY-6733	RXN-12186
2.3.1.179	PWY-8173	RXN-21621
1.7.1.1	PWY-381	NITRATE-REDUCTASE-NADH-RXN
2.1.1.79	PWYG-321	RXN1G-2544
1.14.19.35	PWY-782	RXN-8364
2.3.1.-	PWY-6930	RXN-12697
1.1.1.M9	PWYG-321	RXN1G-182
2.5.1.3	PWY-6897	THI-P-SYN-RXN
2.5.1.3	PWY-7356	THI-P-SYN-RXN
2.5.1.3	PWY-7357	THI-P-SYN-RXN
2.5.1.3	PWY-6908	THI-P-SYN-RXN
2.3.2.15	PWY-6745	2.3.2.15-RXN
2.4.1.65	PWY-7832	RXN-18252
1.1.1.-	PWY-7042	RXN-13369
2.8.3.1	PWY-7541	RXN-15724
1.8.4.16	PWY-8147	RXN-21421
1.3.3.6	PWY-7858	RXN-18461
1.1.1.M9	PWYG-321	RXN1G-1247
1.8.4.8	PWY1ZNC-1	1.8.4.8-RXN
1.8.4.8	SO4ASSIM-PWY	1.8.4.8-RXN
4.1.1.72	PWY-5078	4.1.1.72-RXN
3.4.24.-	PWY-8119	RXN-21204
1.13.11.74	PWY-6210	RXN-8818
1.1.1.M31	PWY-7811	RXN-17986
2.4.1.-	PWY-8235	RXN-21953
2.3.1.-	PWY1A0-6120	RXN1A0-6114
5.1.3.-	PWY-7016	RXN-13205
1.2.1.84	PWY-7782	RXN-9344
1.2.1.84	PWY-5884	RXN-9344
1.14.14.-	PWY-7615	RXN-16217
1.8.4.15	PWY0-1599	RXN0-7310
1.14.13.-	PWY-7949	RXN-19202
7.1.1.8	PWY-3781	1.10.2.2-RXN
7.1.1.8	PWY-7279	1.10.2.2-RXN
1.13.12.1	ARGDEG-V-PWY	ARGININE-2-MONOOXYGENASE-RXN
2.6.1.39	PWY-5283	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
2.6.1.39	PWY66-425	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
2.6.1.39	LYSINE-AMINOAD-PWY	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
2.6.1.39	PWY-3081	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
2.6.1.39	LYSINE-DEG1-PWY	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
2.3.1.-	PWY-8272	RXN-22419
3.5.1.6	PWY-6430	RXN-11210
3.1.2.M1	PWY-7742	RXN-17261
4.2.3.-	PWY-3041	RXN-5103
2.3.1.12	PYRUVDEHYD-PWY	RXN0-1133
2.3.1.12	PYRUVDEH-RXN	RXN0-1133
6.2.1.-	PWY-6799	RXN-12360
1.14.19.37	PWY-6598	RXN-11677
2.3.1.-	PWY-7769	RXN-17189
2.3.1.-	PWY-6322	RXN-17189
2.8.5.2	PWY-5296	RXN-11951
2.8.5.2	PWY-6677	RXN-11951
1.3.1.M3	PWY-7096	RXN-17126
2.7.8.2	PWY-7782	RXN-17733
4.2.1.59	PWY-8280	RXN-9634
4.2.1.59	PWYG-321	RXN-9634
4.2.1.59	PWY-5989	RXN-9634
1.3.1.9	PWY-6519	RXN-11482
2.3.1.39	PWY-8047	RXN-20481
3.7.1.25	TOLUENE-DEG-3-OH-PWY	RXN-20763
1.2.1.-	PWY-6713	RXN-12165
3.1.2.14	PWY-5366	RXN-9550
3.1.2.14	PWY-6282	RXN-9550
2.7.7.23	PWY-5514	NAG1P-URIDYLTRANS-RXN
2.7.7.23	UDPNACETYLGALSYN-PWY	NAG1P-URIDYLTRANS-RXN
2.7.7.23	PWY0-1261	NAG1P-URIDYLTRANS-RXN
2.7.7.23	UDPNAGSYN-PWY	NAG1P-URIDYLTRANS-RXN
2.7.1.159	PWY-6554	2.7.1.139-RXN
2.3.1.-	PWY-8047	RXN-20463
1.14.19.46	PWY-5998	RXN-8343
2.3.1.179	PWY-8279	RXN-9527
2.3.1.179	PWY1A0-6120	RXN-9527
2.3.1.179	PWY-5971	RXN-9527
2.3.1.41	PWY-8279	RXN-9527
2.3.1.41	PWY1A0-6120	RXN-9527
2.3.1.41	PWY-5971	RXN-9527
6.2.1.-	PWY-6926	RXN-12676
2.3.1.-	PWY-7689	RXN-16856
1.3.1.95	PWY-5494	RXN-8568
2.8.3.25	PWY-7754	RXN-21335
2.3.1.179	PWY-6282	RXN-10654
2.3.1.41	PWY-6282	RXN-10654
2.3.1.-	PWY-8036	RXN-20287
2.3.1.-	PWY-7673	RXN-16738
3.3.2.2	PWY-7783	3.3.2.2-RXN
2.1.1.249	PWY-5248	RXN-8100
2.4.1.-	PWY-8206	RXN-21937
1.17.4.1	PWY0-166	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
1.14.13.-	PWY-7009	RXN-13172
1.14.14.8	PWY-6504	RXN-10724
6.3.2.-	PWY-7667	RXN-16683
2.1.1.279	PWY-5882	RXN-9312
2.1.1.279	PWY-5867	RXN-9312
4.1.1.-	PWY-5706	RXN-16198
2.3.1.86	PWY-5994	RXN66-633
2.3.1.85	PWY-5994	RXN66-633
1.18.6.1	N2FIX-PWY	NITROGENASE-RXN
1.14.13.-	PWY-7673	RXN-16740
2.3.1.179	PWY-7664	RXN-16621
2.3.1.41	PWY-7664	RXN-16621
2.1.1.75	PWY-5119	APIGENIN-4-O-METHYLTRANSFERASE-RXN
6.2.1.-	PWY-8293	RXN-22520
2.3.1.86	PWY-5994	RXN66-617
2.3.1.85	PWY-5994	RXN66-617
2.3.2.6	PWY-7801	LEUCYLTRANSFERASE-RXN
2.4.1.-	PWY-5672	RXN-19706
2.3.1.M63	PWY-8012	RXN-19860
6.3.2.-	PWY-7650	RXN-16506
2.1.1.64	PWY-6708	DHHB-METHYLTRANSFER-RXN
2.1.1.64	PWY-5870	DHHB-METHYLTRANSFER-RXN
3.1.1.45	PWY-6089	RXN-9868
2.3.1.-	PWY-7746	RXN3O-9780
4.2.1.129	PWY-6098	RXN-4961
4.2.1.129	PWY-7072	RXN-4961
1.3.8.-	PWY-8152	RXN-19801
1.3.8.-	PWY-6944	RXN-19801
1.10.3.-	PWY-5787	RXN-11657
3.6.1.63	PWY-7399	RXN0-6733
3.6.1.63	PWY0-1533	RXN0-6733
2.3.1.-	PWY-7984	RXN-19487
1.14.13.-	PWY-7603	RXN-16104
1.3.98.3	PWY-5531	HEMN-RXN
1.3.98.3	HEMESYN2-PWY	HEMN-RXN
2.3.1.86	PWYG-321	RXN-21725
4.1.1.1	PWY-5082	RXN-7704
2.3.1.294	PWYG-321	RXN1G-818
5.5.1.34	PWY-8069	RXN-20744
5.5.1.34	PWY-5290	RXN-20744
1.17.4.1	PWY-7210	CDPREDUCT-RXN
1.17.4.1	PWY-7198	CDPREDUCT-RXN
1.17.4.1	PWY-7184	CDPREDUCT-RXN
1.17.4.1	PWY-6545	CDPREDUCT-RXN
1.17.4.1	PWY0-166	CDPREDUCT-RXN
2.6.1.97	PWY-6711	RXN-12145
2.6.1.49	PWY-6133	2.6.1.49-RXN
2.6.1.49	PWY-5049	2.6.1.49-RXN
2.3.1.179	PWY-8175	RXN-21701
1.1.1.-	PWY4FS-17	RXN4FS-20
2.3.1.294	PWYG-321	RXN1G-580
1.14.19.25	PWY-762	RXN-8321
1.14.11.-	RXN-13751	RXN-12655
1.14.11.-	PWY-6915	RXN-12655
2.5.1.144	PWY-7870	SULFOCYS-RXN
1.3.1.10	PWY-8175	RXN-21684
2.3.1.301	PWYG-321	RXN1G-460
4.1.2.62	PWY-8132	RXN-21318
2.8.1.13	PWY-7887	RXN-18693
2.5.1.18	PWY-7533	RXN-15680
1.3.8.11	PWY-7402	R282-RXN
1.3.8.11	PWY-7401	R282-RXN
1.3.8.11	PWY-301	R282-RXN
1.3.1.9	PWY-8174	RXN-21667
1.1.1.M9	PWYG-321	RXN1G-384
3.2.1.91	PWY-6788	3.2.1.91-RXN
6.2.1.53	PWY-7931	RXN-19069
2.1.1.-	PWYG-321	RXN-15342
1.14.13.44	PWY-7009	RXN-13150
4.2.1.59	PWY-8174	RXN-21651
4.2.1.-	PWY-735	RXN-10704
2.3.1.294	PWYG-321	RXN1G-334
4.2.3.34	PWY-2981	RXN-9291
4.4.1.4	PWY-7614	RXN-16176
2.3.1.-	PWY-7382	RXN-14958
1.1.1.100	PWY-8173	RXN-21635
1.8.1.5	PWY-5534	1.8.1.5-RXN
2.3.1.277	PWY-7882	RXN-18648
2.3.1.277	PWY-7881	RXN-18648
2.4.1.-	PWY-5774	RXN-19690
1.1.1.100	PWY-8173	RXN-21618
1.3.1.118	PWYG-321	RXN1G-248
2.7.1.74	PWY-7224	DEOXYGUANOSINE-KINASE-RXN
2.7.1.113	PWY-7224	DEOXYGUANOSINE-KINASE-RXN
2.7.1.145	PWY-7224	DEOXYGUANOSINE-KINASE-RXN
2.3.1.176	PWY-6061	RXN-9850
1.3.1.118	PWYG-321	RXN1G-171
1.1.1.M11	PWY-7741	RXN-17225
1.14.13.-	PWY-7304	RXN-14665
1.8.4.16	PWY-8146	RXN-21403
2.7.7.M15	PWY-7904	RXN-18455
2.4.2.8	PWY-6620	GUANPRIBOSYLTRAN-RXN
2.4.2.8	PWY-6599	GUANPRIBOSYLTRAN-RXN
5.5.1.-	PWY-7811	RXN-17983
6.2.1.53	PWY1A0-6120	RXN1A0-6104
1.14.19.42	PWY-782	RXN-8304
1.1.98.6	PWY0-166	RXN0-723
1.1.98.6	PWY-7187	RXN0-723
3.2.1.52	PWY-6902	RXN-12626
2.3.1.51	PWY0-1319	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
2.3.1.51	PWY-5981	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
1.2.1.24	PWY-6473	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
1.2.1.24	PWY-7978	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
1.2.1.24	GLUDEG-I-PWY	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
1.2.1.24	PWY-6535	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
4.2.1.134	PWY-7592	RXN-12969
4.2.1.134	PWY-5353	RXN-12969
1.1.99.M7	PWY-8110	RXN-21082
2.3.1.-	PWY-7529	RXN-15652
2.1.3.15	PWY-5789	RXN0-5055
2.1.3.15	PWY-6722	RXN0-5055
2.1.3.15	PWY-4381	RXN0-5055
2.1.3.15	PWY0-1264	RXN0-5055
2.1.3.15	PWY-5744	RXN0-5055
2.1.3.15	PWY-5743	RXN0-5055
2.3.1.84	PWY-6801	RXN-18671
1.1.1.337	PWY-6642	R230-RXN
1.1.1.337	P261-PWY	R230-RXN
1.14.14.M45	PWY-6036	RXN-20972
2.3.1.292	PWY-7742	RXN-17246
2.1.1.271	PWY-7377	RXN-8762
1.17.98.4	PWY-6772	RXN-12274
2.6.1.94	PWY-7000	RXN-13127
2.3.1.-	PWY-7737	RXN-17171
4.2.3.66	PWY-6294	RXN-10685
1.3.1.9	PWY1A0-6120	RXN-9661
1.3.1.9	PWY-5971	RXN-9661
1.1.1.319	PWY-5859	RXN-9246
4.1.1.M15	PWY-8049	RXN-20499
4.4.1.-	PWY-7105	RXN-13665
2.4.1.M32	PWY-7940	RXN-19139
2.3.1.M72	PWY-5984	RXN-9604
2.1.1.-	PWY-7667	RXN-16680
2.1.1.-	PWY-7668	RXN-16680
2.3.1.179	PWY-6519	RXN-11479
2.3.1.41	PWY-6519	RXN-11479
2.3.1.-	PWY-8047	RXN-20476
1.5.3.12	PWY-5287	1.5.3.12-RXN
1.3.1.39	PWY-8279	RXN-9542
1.3.1.10	PWY-8279	RXN-9542
2.5.1.M22	PWY-7998	RXN-19669
6.2.1.-	PWY-8045	RXN-20452
6.2.1.-	PWY-7693	RXN-20452
3.6.1.9	PWY-7206	DCTP-PYROPHOSPHATASE-RXN
3.6.1.12	PWY-7206	DCTP-PYROPHOSPHATASE-RXN
3.6.1.65	PWY-7206	DCTP-PYROPHOSPHATASE-RXN
1.1.1.-	PWY-7693	RXN-16907
1.1.1.-	PWY-7694	RXN-16907
1.1.1.-	PWY-7757	RXN-9832
1.1.1.-	PWY-6080	RXN-9832
2.3.1.179	PWY-7388	RXN-9523
2.3.1.179	PWY-8279	RXN-9523
2.3.1.179	PWY1A0-6120	RXN-9523
2.3.1.179	PWY-5971	RXN-9523
2.3.1.41	PWY-7388	RXN-9523
2.3.1.41	PWY-8279	RXN-9523
2.3.1.41	PWY1A0-6120	RXN-9523
2.3.1.41	PWY-5971	RXN-9523
2.4.1.-	PWY-2881	RXN-4731
3.1.2.14	PWY66-430	RXN-10727
6.2.1.74	PWY-8039	RXN-20315
6.3.2.-	PWY-6574	RXN-11613
1.14.19.2	PWY-5366	RXN-8389
2.1.1.-	PWY-7298	RXN-14635
2.3.1.86	PWY-6113	RXN-10061
2.3.1.86	PWYG-321	RXN-10061
2.6.1.-	PWY-8032	RXN-20194
6.2.1.-	PWY-7671	RXN-16724
2.1.1.246	MTAMBARKMULTI-RXN	RXN-8096
2.1.1.246	CO2FORM-PWY	RXN-8096
1.1.1.1	PWY-7396	RXN-7657
1.1.1.1	PWY-7111	RXN-7657
1.1.1.1	PWY-5057	RXN-7657
1.2.7.1	PWY-8303	PYRUFLAVREDUCT-RXN
1.2.7.1	P23-PWY	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-8275	PYRUFLAVREDUCT-RXN
1.2.7.1	CENTFERM-PWY	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-6583	PYRUFLAVREDUCT-RXN
1.2.7.1	GLUDEG-II-PWY	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-8189	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-6863	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-6142	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-5497	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-5392	PYRUFLAVREDUCT-RXN
1.2.7.1	P42-PWY	PYRUFLAVREDUCT-RXN
1.2.7.1	NPGLUCAT-PWY	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-6876	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-6588	PYRUFLAVREDUCT-RXN
1.2.7.1	P142-PWY	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-6587	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-5493	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-5600	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-5538	PYRUFLAVREDUCT-RXN
1.2.7.1	PWY-5483	PYRUFLAVREDUCT-RXN
5.4.99.36	PWY-7251	RXN-12103
5.3.3.4	CATECHOL-ORTHO-CLEAVAGE-PWY	MUCONOLACTONE-DELTA-ISOMERASE-RXN
6.3.2.-	PWY-7665	RXN-16646
1.14.18.6	PWY66-388	RXN3O-4042
2.4.1.-	PWY-5343	RXN-8287
2.3.1.85	PWY-5994	RXN66-630
2.3.1.86	PWY-5994	RXN66-630
2.4.1.277	PWY-7421	RXN-15102
1.9.6.1	PWY-5674	NITRATE-REDUCTASE-CYTOCHROME-RXN
1.9.6.1	PWY0-1584	NITRATE-REDUCTASE-CYTOCHROME-RXN
4.1.1.60	PWY-7687	STIPITATONATE-DECARBOXYLASE-RXN
2.3.1.241	PWY-8285	RXN-22488
2.3.1.86	PWY-5966-1	RXN66-613
2.3.1.85	PWY-5966-1	RXN66-613
1.1.2.3	PWY-5458	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
1.3.1.113	PWY-7882	RXN-18654
1.14.13.M68	PWY-8012	RXN-19857
4.2.1.114	P241-PWY	R212-RXN
2.3.1.86	PWYG-321	RXN3O-5293
2.3.1.86	PWY3O-355	RXN3O-5293
1.-.-.-	PWY-5479	RXN-8738
2.1.2.10	GLYCINE-SYN2-PWY	GCVT-RXN
2.1.2.10	GCVMULTI-RXN	GCVT-RXN
2.1.2.10	GLYCLEAV-PWY	GCVT-RXN
1.14.13.179	PWY-6538	RXN-13106
1.14.99.M6	PWY-6280	RXN-10652
1.2.7.7	PWY-8185	RXN-19534
2.5.1.39	PWY-5872	RXN-9230
2.5.1.39	PWY-5857	RXN-9230
1.14.14.-	PWY-7607	RXN-16143
1.3.1.9	PWY-8203	RXN-22024
1.13.11.69	PWY-7101	RXN-13643
2.3.1.-	PWYG-321	RXN1G-98
1.14.19.M18	PWY-7935	RXN-19119
1.2.1.3	PWY3DJ-11470	RXN-16655
1.2.1.3	PWY-7119	RXN-16655
1.14.19.28	PWY-7587	RXN-16023
2.3.1.86	PWYG-321	RXN-21722
2.4.1.-	PWY-8257	RXN-22307
1.1.1.M9	PWYG-321	RXN1G-72
6.3.4.15	PWY0-1264	BIOTINLIG-RXN
6.3.2.-	PWY-6409	RXN-11126
2.3.1.-	PWY-5903	RXN-19462
2.3.1.-	RXN-9374	RXN-19462
1.1.1.9	LARABITOLUTIL-PWY	D-XYLULOSE-REDUCTASE-RXN
2.1.1.-	PWY-7151	RXN-9815
4.2.1.59	PWY-8175	RXN-21698
1.5.99.-	PWY-2841	RXN-4662
4.2.1.M2	PWYG-321	RXN1G-554
4.2.1.59	PWY-8279	4.2.1.61-RXN
4.2.1.59	PWYG-321	4.2.1.61-RXN
4.2.1.59	PWY-5971	4.2.1.61-RXN
6.2.1.71	ENTMULTI-RXN	RXN-19445
4.2.1.-	PWY-7547	RXN-15784
1.1.1.100	PWY-8175	RXN-21681
4.2.1.M2	PWYG-321	RXN1G-440
2.4.2.34	PWY-1741	2.4.2.34-RXN
4.4.1.5	PWY-5386-1	GLYOXI-RXN
4.4.1.5	PWY-5386	GLYOXI-RXN
2.3.1.179	PWY-8174	RXN-21664
1.14.14.-	PWY-5048	RXN-7631
1.3.1.118	PWYG-321	RXN1G-37
2.4.1.143	PWY-7920	RXN-19008
2.7.1.36	PWY-8125	MEVALONATE-KINASE-RXN
2.7.1.36	PWY-922	MEVALONATE-KINASE-RXN
2.7.1.36	PWY-7391	MEVALONATE-KINASE-RXN
2.7.1.36	PWY-6174	MEVALONATE-KINASE-RXN
1.1.1.-	PWYG-321	RXN-15338
3.2.1.-	PWY3DJ-35471	RXN3DJ-64
1.3.1.10	PWY-8174	RXN-21648
2.4.1.-	PWY-5321	RXN-8267
2.1.1.-	PWYG-321	RXN1G-3232
2.3.3.19	PWY-7419	RXN-15074
2.3.1.179	FASYN-ELONG-PWY	3-OXOACYL-ACP-SYNTH-RXN
2.3.1.41	FASYN-ELONG-PWY	3-OXOACYL-ACP-SYNTH-RXN
1.1.1.105	PWY-6872	RXN-12581
2.8.5.2	PWY-5296	RXN-18796
2.8.3.-	PWY-7382	RXN-14954
4.2.1.59	PWY-8173	RXN-21632
2.4.1.M64	PWY-8122	RXN-21255
1.14.14.50	PWY-5292	RXN-18615
1.5.99.14	P181-PWY	R162-RXN
2.8.1.-	PWY-7250	RXN-14384
4.2.1.59	PWY-8173	RXN-21615
1.10.3.-	PWY-5476	RXN-8719
4.2.1.M2	PWYG-321	RXN1G-220
1.2.1.83	PWY66-201	RXN-13089
1.2.1.83	PWY-6993	RXN-13089
4.2.3.85	PWY-6271	RXN-10635
2.3.1.-	PWY-5846	RXN-9210
2.5.1.-	PWY-7605	RXN-16127
1.1.-.-	PWYG-321	RXN1G-1530
2.3.1.179	PWY-5973	2.3.1.179-RXN
1.14.19.M18	PWY-7932	RXN-19097
3.1.1.29	PWY-6308	RXN-16637
2.4.1.33	PWY-6082	ALGINATE-SYNTHASE-RXN
2.4.1.33	PWY-6073	ALGINATE-SYNTHASE-RXN
1.3.1.118	PWYG-321	RXN1G-1117
1.7.7.2	PWY490-3	1.7.7.2-RXN
1.14.14.147	PWY-2582	RXN-11101
2.3.2.29	PWY-7802	RXN-17899
1.1.1.78	MGLDLCTANA-PWY	D-LACTALDEHYDE-DEHYDROGENASE-RXN
2.8.1.8	PWY-6987	RXN0-949
2.8.1.8	PWY0-501	RXN0-949
2.8.1.8	PWY0-1275	RXN0-949
1.14.14.135	PWY-2762	RXN-4511
2.3.1.200	PWY-6984	RXN-13032
1.8.5.M1	PWY-5360	RXN-17804
1.8.5.M1	PWY-5306	RXN-17804
1.8.5.M1	DISSULFRED-PWY	RXN-17804
1.13.11.-	PWY-7733	RXN-17149
1.13.11.-	PWY-7734	RXN-17149
|EC-2.1.1.ic|	PWY-8307	RXN-21063
|EC-2.1.1.ic|	PWY-8109	RXN-21063
2.4.1.68	PWY-7426	2.4.1.68-RXN
3.4.23.36	PWY-7884	RXN-17362
2.4.1.21	PWY-622	GLYCOGENSYN-RXN
2.4.1.21	GLYCOGENSYNTH-PWY	GLYCOGENSYN-RXN
1.14.14.M45	PWY-6036	RXN-20961
2.3.1.292	PWY-7741	RXN-17222
2.7.7.73	PWY-6891	RXN-9789
2.7.7.73	PWY-6892	RXN-9789
1.11.1.20	PWY66-374	RXN-12122
4.3.1.2	PWY-6728	METHYLASPARTATE-AMMONIA-LYASE-RXN
4.3.1.2	PWY-5087	METHYLASPARTATE-AMMONIA-LYASE-RXN
2.3.1.-	PWY-8075	RXN-20793
2.7.1.130	PWY2B4Q-4	RXN2B4Q-53
6.3.2.-	PWY-7735	RXN-17159
1.4.3.22	PWY-5315	RXN-8244
1.3.1.9	PWY1A0-6120	RXN-9658
1.3.1.9	PWY-5971	RXN-9658
4.2.1.154	PWY-7485	RXN-15056
4.2.1.154	PWY-7483	RXN-15056
1.3.1.44	PWY-6863	RXN-12558
1.3.1.44	PWY-6883	RXN-12558
1.1.5.8	SHIKIMATEDEG-PWY	SHIKIMATE-PQQ-RXN
1.14.19.-	PWY-7826	RXN-18134
1.1.1.100	PWY-6519	RXN-11476
2.3.1.-	PWY-8047	RXN-20473
2.4.1.346	PWY-7885	RXN-18610
2.3.1.-	PWY-7702	RXN-16959
1.3.1.39	PWY-8279	RXN-9538
1.3.1.39	PWY66-430	RXN-9538
1.3.1.10	PWY-8279	RXN-9538
1.3.1.10	PWY66-430	RXN-9538
1.13.12.-	PWY-5469	RXN-8703
2.4.1.60	PWY-8198	RXN-21854
1.1.1.328	P181-PWY	RXN-13069
1.1.1.100	PWY-7388	RXN-9518
1.1.1.100	PWY-8279	RXN-9518
1.1.1.100	PWY1A0-6120	RXN-9518
1.1.1.100	PWY66-430	RXN-9518
1.1.1.100	PWY-5971	RXN-9518
2.4.1.17	PWY-6261	RXN-10617
3.1.1.-	PWY-5835	RXN-9194
