sample_id	total	organophosphate_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	phosphagen_metabolic_process	phospholipid_metabolic_process	nucleoside_phosphate_metabolic_process	glucose_1_phosphate_metabolic_process	organic_phosphonate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	thiamine_diphosphate_metabolic_process	pyridoxal_phosphate_metabolic_process	molybdopterin_cofactor_metabolic_process	inositol_phosphate_metabolic_process	organophosphate_catabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	carbamoyl_phosphate_metabolic_process	organophosphate_biosynthetic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	methanopterin_containing_compound_metabolic_process	lipid_X_metabolic_process	Remaining
0159_AQ29_10051_20180123_ST	9986833	377.666666666667	7841.05555555557	53	102.111111111111	8914.48634259259	70798.910820759	0	1856.16666666667	1423.00694444444	589.244684499314	6642.84224979995	934.61111111111	1550.87037037037	120.763888888889	544.38888888889	108.976851851852	3463.35074588477	1149.40277777778	232.066666666667	1312.56944444445	598.833333333333	75.5185185185185	18273.1253890175	244.444444444444	19.1666666666667	0.12962962962963	0	9859606.29023041
0159_AP39_21218_20180614_ST_E21	9879983	538	6815.16666666667	46.8333333333333	59.1111111111111	8234.40286044974	65107.0912057042	0	3228.69444444444	1321.30555555556	581.688879090731	6102.39598767473	843.222222222223	1305.05925925926	92.5	394.438888888889	152.818518518518	3771.39034024104	1189.55555555555	227.377777777778	1626.75740740741	556.416666666667	72.712962962963	16045.6253775353	160.851851851852	19.8888888888889	0.740740740740741	0	9761488.95349745
0159_AP39_21277_20180817_ST_E21	9832249	213.666666666667	8505.16666666667	49.5	140.444444444444	8510.21041666667	68547.6998199996	0	2900.41666666667	1315.78611111111	494.736647560259	6722.75193389101	972.61111111111	1366.98148148148	92.7430555555555	686.866666666667	72.6666666666667	4008.75960097002	857.102777777778	256.972222222222	1414.525	433.851851851852	143.12037037037	17781.1093174358	326.87037037037	14.0555555555556	0	0	9706420.38457829
0159_AV42_66161_20190722_ST	9707264	430.166666666667	6970.44444444443	27.6111111111111	30.6666666666667	9014.36851851851	61428.1288897462	0	2587	1285.43333333333	526.240097736625	5639.99284465021	840.11111111111	1241.98148148148	61.7222222222222	349.438888888889	113.95	4012.22538580247	1107.36111111111	188.694444444444	1377.00925925926	489.148148148148	59.4074074074074	15448.0921231996	159.703703703703	23	1.31481481481481	0	9593850.78732553
0159_AZ03_32050_20190123_ST	9682794	864.666666666667	6581.66666666667	55.6666666666667	151.333333333333	8813.99470899471	68365.0774289225	0	1718.5	1389.52916666667	606.063134430727	6478.07850600545	987.88888888889	1331.42592592592	115.777777777778	362.866666666667	100.962962962963	3231.50735596708	837.125	137.466666666667	1504.81018518518	529.305555555555	80.9814814814814	16915.673057209	196.796296296297	22.7222222222222	0	0	9561414.11367884
0159_AP39_21109_20181018_ST	9630468	1293.5	7081.33333333333	29.5	79.3333333333333	7623.67976190477	64802.3311002515	0	4259.91666666667	1157.05694444444	1453.36182637664	5443.28756681119	643.666666666667	1301.28703703703	59.4652777777778	316.088888888889	158.064814814815	4464.40974059377	1326.30555555555	218.372222222222	1445.34074074074	494.740740740741	42.9074074074074	14822.5409650267	117.296296296297	16.7777777777778	0.777777777777777	0	9511816.65755755
0159_AV42_66135_20190524_ST	9609822	3741.16666666667	4720.77777777777	22.3333333333333	24.2222222222222	7585.19426256614	51148.3638262623	0	6204.33333333333	908.241666666667	453.143108220654	4722.76519620811	471.11111111111	1053.10185185185	66.0486111111111	399.727777777777	245.788888888889	4519.56542107584	1355.86111111111	238.111111111111	1786.53703703704	382.305555555555	25.5555555555556	12838.6182776982	126.37037037037	64.2222222222222	0	0	9506718.53370427
0159_AB18_26832_20201028_ST	9550086	2871.75	5322.55555555557	21.5	70	8754.38503637566	61237.9543601394	0	5098	1180.87916666667	529.609525034293	5542.39007030178	672	1221.8462962963	82.9476851851853	462.083333333332	194.483333333333	4703.31342592593	1308.09722222222	215.388888888889	2161.04814814815	450.787037037037	62.8333333333333	15025.1009032677	216.111111111111	41.9444444444444	7.81481481481482	0	9432631.17630858
0159_AB18_26501_20190507_ST	9548530	437	7231.66666666667	67.5	155	8948.76334325397	67465.4280951972	0	1516.94444444444	1398.98333333333	451.721922153635	6584.48139697236	908.5	1309.33703703703	87.4722222222222	519.580555555557	92.7486772486772	3277.42623089359	790.305555555555	183.955555555556	1159.8	536.027777777778	140.623456790123	17385.3328651651	192.37037037037	24.6666666666667	0	0	9427664.36382714
0159_AP39_21337_20181107_ST_E21	9546657	362.666666666667	7247.80555555557	26.6666666666667	57.4444444444444	8510.19409722222	65116.6402751241	0	2344.16666666667	1232.28472222222	1149.75120027435	5707.89378337498	835	1298.65740740741	82.875	441.236111111111	132.092592592593	3827.75925925926	975.111111111112	206.566666666667	1023.73703703704	473.916666666667	84.9074074074074	15851.4521004801	177.462962962963	24.3333333333333	0	0.166666666666667	9429466.21159908
0159_AQ29_10062_20180313_ST	9543070	611.833333333333	6953.75	36.6666666666667	55.1111111111111	8034.23460648148	63229.4496949507	0	2072.66666666667	1301.22256944444	599.680246913581	5977.27669450976	868.5	1247.74074074074	79.0625	378.561111111111	166.462962962963	3618.02400977366	1123.91666666667	208.416666666667	1400.75462962963	543.583333333333	69.6481481481481	15492.9813293038	136.796296296297	39.3333333333333	0	0.333333333333333	9428823.99334862
0159_AQ29_10061_20180228_ST	9492717	843.5	6426.75	33.8333333333333	26.7777777777778	8296.42939814815	59141.9427663465	0	2167.08333333333	1330.11944444444	497.973336762689	5527.97340706447	734.5	1235.77777777778	84.3541666666667	272.644444444444	137.827777777778	3620.46211419753	1086.48611111111	221.222222222222	1433.95462962963	591.37037037037	41.8425925925926	14729.2909615055	81.2407407407408	38.962962962963	0.203703703703704	0	9384114.47662709
0159_AZ03_32049_20190124_ST	9392609	1230.16666666667	6444	30.1666666666667	43.3333333333333	7088.55411706349	50424.0288064619	0	3535.66666666667	993.361111111108	415.134498089359	4741.29512302812	571.833333333333	1143.84259259259	59.4930555555556	310.594444444444	170.074074074074	3966.54715608465	1275.44444444444	294.416666666667	1000.38333333333	487.268518518519	62.9814814814814	13084.4567501653	106.574074074074	37.2222222222222	0	0	9295092.16086392
0159_AZ03_32016_20180619_STLS	9389669	807.666666666667	6468.66666666667	43.1666666666667	48.6666666666667	7839.60462962963	54986.1907530292	0	2800.11111111111	1204.95833333333	398.263717421125	5120.19074602766	774.944444444443	1107.38888888889	58.5833333333333	241.680555555555	181.555555555556	3601.8495627572	1211.86111111111	263.222222222222	1037.50740740741	526.800925925926	42.5462962962963	13586.2978780864	75.4074074074074	44.7777777777778	0	0	9287197.09067601
0159_AB18_100835_20190130_ST	9289175	984.5	6987.97222222223	35.5	56.8888888888889	7650.95162037037	56323.6369172137	0	2864	1125.19305555556	426.477066186557	5217.8459803057	759.833333333333	1181.48148148148	77.5972222222222	288.166666666667	170.601851851852	3663.3462962963	1183.86111111111	238.055555555556	1020.01759259259	563.759259259259	52.2222222222222	14117.0207968964	109.888888888889	47.2222222222222	0	0	9184028.95974866
0159_AQ29_10028_20171018_ST	9264592	760.833333333333	6356.5	34	51.4444444444444	9231.66759259259	68814.3657767232	0	865.166666666667	1526.80972222222	764.218569958848	6410.25300206535	808.11111111111	1425.11111111111	131.076388888889	399.893650793651	40.4712962962963	3119.79516596274	594.583333333333	138.777777777778	1293.1462962963	624.101851851852	57.2777777777778	16959.3656874633	150.407407407408	19.6666666666667	1.74074074074074	0	9144013.21462851
0159_AZ03_32072_20190318_ST	9263386	804.666666666667	5631.94444444443	53	99.2222222222222	7839.66203152557	60170.8459522993	0	2983.5	1249.13194444444	561.24603786988	5619.01339971585	674.833333333333	1238.36111111111	87.0833333333333	274.477777777778	138.538888888889	3528.60062830688	1090.30555555555	193.038888888889	1521.32222222222	448.138888888889	62.7592592592592	14675.576662778	174.666666666667	42.8888888888889	0	0	9154223.17519491
0159_AB18_26829_20210204_ST	9254662	543.416666666667	6276.1111111111	54.5555555555557	150.555555555556	7649.47361111111	62370.8351508916	0	2129.91666666667	1225.33055555556	731.365826474623	5778.32445844765	864.444444444443	1113.50925925926	62.5625	331.816666666667	126.335185185185	3622.1191872428	1011.08333333333	123.205555555556	1279.15555555556	418.648148148148	87.6481481481481	14548.4849515604	152.907407407408	19.6666666666667	11.5555555555556	0	9143978.97227724
0159_AZ03_32034_20181015_ST	9247914	331	6233.34444444443	42.9444444444443	123.481481481482	8032.94031084655	64718.563001829	0	2256.91666666667	1342.39895833333	518.986429551244	6108.13757599696	904.166666666667	1261.38888888889	86.8541666666667	358.752777777778	124.553703703704	3394.41426366843	856.236111111112	136.166666666667	1546.59537037037	438	81.6388888888889	15454.5449231763	174.888888888889	22.4444444444444	22.3888888888889	0	9133342.2520366
0159_AZ03_32005_20200930_ST	9185767	596.5	7187.33333333333	53.1666666666667	87.3333333333333	8500.9203207672	63383.9712350986	0	1781.5	1333.6	546.421176268862	5942.55728562447	855.88888888889	1386.92592592592	76.6712962962962	417.327777777779	148.856481481482	3351.51702674897	1064.97222222222	183.194444444444	1435.05833333333	577.314814814814	52.3518518518519	15958.4912243717	165.259259259259	29.7222222222222	0	0	9070650.14487927
0159_AP39_21248_20181016_ST_E21	9153583	771.166666666667	6765.66666666667	28.0833333333333	66.6666666666667	8127.95033068783	62182.8030852766	0	2877	1245.95277777777	639.233824466	5771.14303979685	768.166666666667	1281.78148148148	93.2060185185186	456.666666666668	155.657407407407	3657.69777888007	952.5	190.177777777778	1658.79907407407	530.574074074074	73.25	15609.5417819481	190.648148148148	21.9444444444444	0	0.166666666666667	9039466.55562191
0159_AZ03_32029_20180906_ST	9136116	358.333333333333	5530.33333333333	39.6666666666667	45.6666666666667	6841.03928571428	49003.5669183568	0	3344.75	878.705555555558	411.815634185773	4424.50376371742	686.333333333333	922.194444444444	44.7708333333333	269.7	199.194444444444	3946.30836640211	1125.36111111111	222.788888888889	786.585185185186	390.814814814814	39.7222222222222	11861.8385159465	100.444444444444	27.7222222222222	0	0	9044613.84001568
0159_AB10_26805_20210211_ST	9121268	911.333333333333	6788.3888888889	50.611111111111	185.666666666667	8095.35286044974	61798.4430863381	0	2564.41666666667	1274.1375	549.443972908093	5918.09177763081	666.777777777777	1392.17592592592	98.5601851851851	374.644444444444	127.041666666667	3516.45105452675	1052.29166666667	166.694444444444	1398.7462962963	477.537037037037	57.6851851851852	15810.3202308997	162.722222222222	57.4444444444444	0	0	9007773.02155428
0159_AB18_26824_20201203_ST	9110040	578.166666666667	6623	60.1666666666667	23.7777777777778	7975.79907407406	59903.3210737148	0	2226.44444444444	1204.375	490.775798549872	5678.04340914658	769.333333333333	1247.62962962963	98.1944444444444	446.16111111111	165.962962962963	3588.35052910053	1231.02777777778	205.861111111111	1251.48055555556	524.425925925926	83.3703703703703	15521.8492011439	189.759259259259	21.6111111111111	0	0	8999931.11276612
0159_AP39_21062_20180306_ST	9105290	199.166666666667	6852.83333333333	27.7777777777778	70	8300.5966972553	65216.519427216	0	2071.58333333333	1352.20972222222	610.251586076817	6041.87010667744	798.5	1405.53703703703	86.4027777777778	434.488095238097	127.638888888889	3554.92106481482	1096.05555555555	178.983333333333	1538.25	539.481481481481	53.6851851851852	16176.9971564674	187.314814814814	11	0	0	8988357.93595885
0159_AA34_42413_20190513_ST	9081212	423.5	6929.16666666667	23.6666666666667	46.8888888888889	7530.1818452381	59244.0357925485	0	2706	1188.66111111111	749.907113462669	5260.79592402753	729.666666666667	1221.38888888889	64.9953703703703	353.586111111111	129.611111111111	3973.03104056438	1166.11111111111	202.022222222222	1149.15185185185	519.509259259259	53.9814814814814	14172.128077234	138.037037037037	20.5555555555556	0	0	8973215.42020692
0159_AP39_21303_20180522_ST_E21	9080271	616.333333333333	5462.3888888889	50.1666666666667	66	6707.79604828042	52903.2505439611	0	3855.16666666667	998.195833333333	434.60095287086	4981.58701960448	610.722222222223	1051.39814814815	73.9583333333333	372.516666666667	113.655555555556	3787.91819885362	1145.5	181.5	1487.16388888889	404.481481481481	75.9259259259259	12877.838438786	135.87037037037	22.3333333333333	2.11111111111111	0	8981852.62037172
0159_AP39_21308_20180925_ST_E21	9053200	546.833333333333	6480.3888888889	14	88.3333333333333	7541.65324074073	55634.4375689953	0	2931.66666666667	1137.21111111111	495.662139917695	5193.01942831831	724.11111111111	1155.94444444444	66.2152777777778	266.994444444444	121.426851851852	3490.50954218107	1023.98611111111	217.177777777778	965.554629629629	484.592592592592	72.1851851851852	13874.3184756516	156.148148148148	29.9444444444444	0.925925925925926	0	8950486.75932642
0159_AZ03_32087_20191111_ST	9044833	272.666666666667	7121.66666666667	36	326.555555555556	7706.6550925926	63371.8848361666	0	5420.58333333333	1278.18888888889	624.56712962963	6162.55694809834	566.88888888889	1545.51851851852	50.5694444444444	323.961111111111	141.112962962963	4708.35817901235	815.861111111112	155.25	1120.73981481482	481	69.1481481481481	16014.8583676269	99.0740740740741	97.8888888888889	0	0	8926321.4453728
0159_AB18_26687_20200922_ST	9044362	493.166666666667	6792.77777777777	57.111111111111	95.3333333333333	8242.07233796295	62902.1470571641	0	1714.66666666667	1269.92777777777	471.621990740741	6019.99460750212	824.333333333333	1318.07407407408	127.347222222222	485.744444444443	88.3666666666666	3022.21093106996	737.5	173.924603174603	1246.3212962963	502.324074074074	92.9259259259259	16420.2993104546	238.703703703703	13.8333333333333	1.74074074074074	0	8931009.53101378
0159_AP39_21287_20181015_ST_E21	9005218	494	5900.66666666667	20.5	34	6648.41760912698	49572.8830472679	0	3370.83333333333	1091.82222222222	431.145361796982	4684.86954818244	605.333333333333	959.62962962963	61.2083333333333	218.75	170.018518518518	3724.10509259259	1126.83333333333	221.705555555556	1037.02777777778	495.185185185186	85.5	12197.1381243264	127.703703703703	31.6666666666667	0	0	8911907.05695745
0159_AP39_21365_20180226_ST_E21	9001049	164	6947.1111111111	20.6666666666667	40.4444444444444	7167.68692129629	58300.6451204357	0	2986.75	1174.54444444444	731.673672349598	5260.9026778978	770.555555555557	1151.53703703703	49.8680555555556	206.922222222222	174.083333333333	3962.78432539682	1115.95833333333	242.055555555556	1033.13703703704	610.407407407408	43.1111111111111	13217.2143363891	57.0185185185185	35.3333333333333	0	0	8895584.58877957
0159_AA34_42398_20190408_ST	8998854	1491.33333333333	5328.8888888889	20.3333333333333	92.7777777777778	7058.48167989418	53194.2695867627	0	4595.66666666667	1025.04722222222	402.826946159122	5064.22128300755	601.666666666667	1153.69444444444	55.6875	314.733333333333	158.722222222222	3819.4219478738	1209.83333333333	217.972222222222	1497.18148148148	412.722222222222	53.6666666666667	13364.958235658	116.037037037037	78.6666666666667	0	0	8897525.18930212
