mouse_id	liver.ENSMUSG00000027984	liver.ENSMUSG00000073411	liver.ENSMUSG00000068823	liver.ENSMUSG00000055730	liver.ENSMUSG00000003809	liver.ENSMUSG00000021492	liver.ENSMUSG00000022533	liver.ENSMUSG00000033715	liver.ENSMUSG00000026621	liver.ENSMUSG00000022214	liver.ENSMUSG00000018677	liver.ENSMUSG00000026064	liver.ENSMUSG00000040713	liver.ENSMUSG00000076435	liver.ENSMUSG00000030313	liver.ENSMUSG00000033306	liver.ENSMUSG00000021676	liver.ENSMUSG00000024900	liver.ENSMUSG00000030530	liver.ENSMUSG00000046352	liver.ENSMUSG00000078578	liver.ENSMUSG00000021236	liver.ENSMUSG00000040181	liver.ENSMUSG00000028158	liver.ENSMUSG00000047126	liver.ENSMUSG00000057530	liver.ENSMUSG00000083563	liver.ENSMUSG00000021033	liver.ENSMUSG00000034450	liver.ENSMUSG00000025533	liver.ENSMUSG00000026623	liver.ENSMUSG00000031482	liver.ENSMUSG00000003746	liver.ENSMUSG00000013663	liver.ENSMUSG00000044749	liver.ENSMUSG00000031010	liver.ENSMUSG00000070704	liver.ENSMUSG00000033684	liver.ENSMUSG00000024782	liver.ENSMUSG00000037095	liver.ENSMUSG00000034158	liver.ENSMUSG00000062949	liver.ENSMUSG00000039196	liver.ENSMUSG00000033898	liver.ENSMUSG00000044533	liver.ENSMUSG00000039197	liver.ENSMUSG00000022419	liver.ENSMUSG00000000326	liver.ENSMUSG00000030711	liver.ENSMUSG00000022040	liver.ENSMUSG00000067225	liver.ENSMUSG00000069805	liver.ENSMUSG00000090150	liver.ENSMUSG00000028691	liver.ENSMUSG00000004207	liver.ENSMUSG00000026701	liver.ENSMUSG00000044005	liver.ENSMUSG00000059495	liver.ENSMUSG00000029571	liver.ENSMUSG00000049152	liver.ENSMUSG00000022766	liver.ENSMUSG00000020122	liver.ENSMUSG00000036880	liver.ENSMUSG00000031447	liver.ENSMUSG00000024085	liver.ENSMUSG00000032204	liver.ENSMUSG00000029695	liver.ENSMUSG00000029716	liver.ENSMUSG00000029260	liver.ENSMUSG00000078515	liver.ENSMUSG00000063524	liver.ENSMUSG00000024892	liver.ENSMUSG00000025347	liver.ENSMUSG00000034088	liver.ENSMUSG00000023224	liver.ENSMUSG00000028980	liver.ENSMUSG00000015846	liver.ENSMUSG00000022821	liver.ENSMUSG00000005373	liver.ENSMUSG00000031672	liver.ENSMUSG00000025428	liver.ENSMUSG00000021238	liver.ENSMUSG00000037942	liver.ENSMUSG00000025261	liver.ENSMUSG00000028179	liver.ENSMUSG00000021091	liver.ENSMUSG00000023176	liver.ENSMUSG00000073988	liver.ENSMUSG00000078680	liver.ENSMUSG00000057880	liver.ENSMUSG00000025393	liver.ENSMUSG00000030122	liver.ENSMUSG00000020865	liver.ENSMUSG00000016534	liver.ENSMUSG00000063856	liver.ENSMUSG00000022445	liver.ENSMUSG00000006373	liver.ENSMUSG00000029630	liver.ENSMUSG00000033308	liver.ENSMUSG00000037053	liver.ENSMUSG00000031980	liver.ENSMUSG00000026664	liver.ENSMUSG00000030382	liver.ENSMUSG00000022708	liver.ENSMUSG00000022877	liver.ENSMUSG00000028011	liver.ENSMUSG00000057666	liver.ENSMUSG00000042248	liver.ENSMUSG00000040660	liver.ENSMUSG00000009614	liver.ENSMUSG00000064345	liver.ENSMUSG00000002769	liver.ENSMUSG00000030934	liver.ENSMUSG00000052974	liver.ENSMUSG00000025130	liver.ENSMUSG00000021876	liver.ENSMUSG00000092746	liver.ENSMUSG00000054827	liver.ENSMUSG00000030236	liver.ENSMUSG00000028356	liver.ENSMUSG00000006522	liver.ENSMUSG00000022037	liver.ENSMUSG00000026365	liver.ENSMUSG00000034926	liver.ENSMUSG00000026874	liver.ENSMUSG00000066154	liver.ENSMUSG00000066072	liver.ENSMUSG00000027249	liver.ENSMUSG00000001670	liver.ENSMUSG00000102070	liver.ENSMUSG00000092702	liver.ENSMUSG00000020051	liver.ENSMUSG00000064367	liver.ENSMUSG00000023010	liver.ENSMUSG00000064341	liver.ENSMUSG00000031722	liver.ENSMUSG00000003053	liver.ENSMUSG00000026417	liver.ENSMUSG00000008540	liver.ENSMUSG00000022875	liver.ENSMUSG00000027597	liver.ENSMUSG00000074768	liver.ENSMUSG00000059481	liver.ENSMUSG00000017344	liver.ENSMUSG00000073418	liver.ENSMUSG00000037742	liver.ENSMUSG00000064363	liver.ENSMUSG00000028307	liver.ENSMUSG00000027513	liver.ENSMUSG00000030895	liver.ENSMUSG00000058207	liver.ENSMUSG00000040249	liver.ENSMUSG00000021922	liver.ENSMUSG00000071177	liver.ENSMUSG00000037798	liver.ENSMUSG00000035540	liver.ENSMUSG00000064373	liver.ENSMUSG00000025991	liver.ENSMUSG00000056035	liver.ENSMUSG00000032554	liver.ENSMUSG00000024164	liver.ENSMUSG00000099021	liver.ENSMUSG00000020609	liver.ENSMUSG00000099250
m01	-7.28200459111766	-7.21034674768783	-7.24881248379549	-7.16960536728141	-7.2104350268161	-7.1681107532978	-7.32838833013176	-7.35758871299017	-7.54405511915604	-7.27873735920322	-7.17047793591532	-7.42922713761634	-7.19881824564544	-7.28038050100167	-7.46926276735263	-7.26116475329162	-7.12822255285044	-7.50286708379821	-7.14376878062887	-7.49748979417155	-7.19109364976578	-7.33058210095939	-7.14998237312364	-7.2517845866348	-7.0266539708577	-7.12095455946067	-6.3910391480487	-7.05026549569572	-7.25381628176682	-7.07399474027456	-7.38828767463032	-7.13013768899148	-7.2203510849687	-7.10914905205447	-7.28661740332266	-7.14548933444572	-7.08618873682874	-7.30499897424798	-7.05160647515466	-8.09337071573039	-7.14634061596543	-7.23155887707862	-7.58274206631469	-6.98733104785254	-7.02815912723666	-7.0729759470821	-7.10482207953594	-7.14231371538	-7.09575298960828	-6.94914491655554	-7.24715274848545	-6.82298252295631	-7.04601966882801	-6.81412920992433	-6.95919272779086	-7.06418875547704	-6.8228944017014	-7.07447205862691	-7.14656615535504	-6.9974827961178	-6.86152138006051	-7.63368143743849	-6.85549479011769	-6.75469196162839	-7.1119726400681	-7.19625496324227	-6.93475260857387	-7.00242653186255	-6.88022065693661	-6.93376762942505	-6.67144395723524	-6.82034225739613	-6.90265443942693	-6.75428042444399	-6.93929605063333	-7.03642444428385	-6.86601918438915	-6.82439352014794	-6.65571839036306	-6.6325528522801	-6.49307818368383	-6.78121451207182	-7.02622193542407	-6.7408777808587	-6.82307065197725	-7.57199357831541	-6.77800789356957	-6.87721376835074	-5.85507523015817	-6.61926414209419	-6.33483100704128	-6.31289742446813	-6.5064092264554	-6.58917117569624	-6.44755955338289	-6.41824012581964	-6.38507588910475	-6.67688343198785	-6.51809960050156	-6.44363205588722	-6.47518138004149	-6.41685663592782	-6.31852207102259	-6.31464512113161	-6.40995265059888	-6.41632849128914	-5.92266474521648	-6.26082551696235	-6.18393229899894	-6.02092893314989	-5.93719520747396	-5.94061613400144	-6.44502002304022	-6.25635116010212	-6.19889903123359	-6.59282573696817	-5.41403406858397	-6.09680944314124	-6.15837268060998	-5.83916698647041	-6.48036053816717	-6.07007938956149	-6.23541942714318	-6.09504543166478	-6.16059740097701	-5.56792579711815	-6.23094225559288	-5.78641596527726	-5.8745801932127	-6.00329182993622	-5.07887502253029	-5.97131319088356	-5.46494550840875	-5.69527566551153	-5.36659873382308	-6.21532171563817	-5.45110086897465	-5.53578939169855	-5.5795983937194	-5.5820970459774	-5.58501111768748	-5.61468928327643	-5.43945691750047	-5.53052443388445	-5.63308636171974	-5.16669644348342	-5.27539278956835	-5.26682733627998	-6.27382625613839	-5.43570824995007	-5.5654049774047	-5.12370912637966	-5.28980583049644	-5.07680217480935	-4.8951621831935	-4.6815202917921	-4.50481989020978	-4.29797500222152	-4.53336030180694	-3.69862564959933	-3.45575050976096	-2.90607405030392	-3.29078006998237	-2.55008293003159
m10	-7.50097379764705	-7.14926268682958	-7.30942218556824	-7.44645216531387	-7.30090663285633	-7.25896796693045	-7.37512353580225	-7.53693333574402	-7.36047892261406	-7.1635916425969	-7.27366969289609	-7.3969234214832	-7.40918279767161	-7.2759636585932	-7.18589267923176	-7.19869155174424	-7.28195506090979	-7.34536355410284	-7.07236426807308	-7.00157961697378	-7.07282333026365	-7.33811655066726	-7.40049838551258	-7.24468476139771	-7.31778929280239	-7.20065795263346	-7.20090638554531	-7.2719783277649	-7.24571313892733	-7.38713781459044	-7.07530952314739	-7.31051915803454	-7.13335098078034	-7.09821584280599	-7.18407848016171	-7.20983157845861	-7.22776974977029	-7.11675705667304	-7.0780311900383	-6.81268503401781	-7.29368783483787	-7.20538896195059	-7.28355356450284	-7.28046624973935	-6.98252435472907	-7.1509735832235	-7.08297288838228	-7.1191108509881	-7.14835756380355	-7.27493972601588	-7.32718676391875	-7.27493972601588	-7.14778115474131	-7.09937291584968	-7.00658851418066	-6.97125983414901	-7.0589606833881	-6.82868831515882	-7.07861175097461	-7.06598383601201	-7.01032107287962	-7.11440878969799	-7.07600378682189	-6.99323352888335	-6.59624882900444	-7.01782808426598	-7.07305648926538	-6.69097350511115	-7.04961657949728	-6.76475300983505	-6.94269934937071	-6.88215932670755	-6.85687906501919	-6.7711294371438	-6.64389784666781	-6.70154367478472	-6.64344700438459	-6.94092181296101	-6.09648844462069	-6.86299002164942	-6.82449645916635	-6.8595323272935	-6.83740600113652	-6.6953541654211	-7.2261546057155	-6.90209629471552	-6.63068598791676	-6.82018523659116	-6.57408921333049	-6.82841975991864	-6.7210753102072	-6.31981945034532	-6.71912919270433	-6.65056981532845	-6.66026091842362	-6.52433546139697	-6.56337407909303	-6.57097896424667	-6.41080675430147	-6.51496279989197	-6.32742871631912	-6.69132798934032	-6.2684263891614	-6.37270782834023	-6.2456154179705	-6.57962351934435	-6.2271286361682	-6.36798133655895	-6.2929079868747	-6.29022076461105	-6.14603260096049	-6.25145983688324	-6.35761150688493	-6.32841487034892	-6.08798410876422	-5.8194088977587	-5.55772180590313	-6.17321313073296	-6.22198196562148	-6.15191301367186	-5.96995330437175	-5.90490322732828	-6.11533348120031	-5.84187260799895	-5.8114421078855	-6.21991492127287	-6.40213066765689	-5.90560329733964	-5.86853852066276	-6.29643307600826	-5.24544562736375	-5.95682713502739	-5.65243467537268	-5.75418428593227	-5.8875073621002	-5.3424654796574	-5.65136641068111	-5.57483402874582	-5.60277224410303	-5.58924661215831	-5.54710101164498	-6.17558485397067	-5.44924987148248	-5.47714336601137	-4.97865572704649	-5.40149249978237	-5.40076600610195	-5.45373084365416	-4.99531508498062	-5.12828460200943	-5.55120536543743	-4.8878682626679	-4.91198548038509	-4.98591569653002	-4.82899325770444	-4.82277199942948	-4.73801669128729	-4.64859009256124	-4.92452635085554	-3.98037377756075	-3.52563380426133	-3.0289539960106	-3.4720551505785	-2.63228776594714
m11	-7.13602557779696	-7.40053925362521	-7.22257425193271	-7.33338698955154	-7.08314581726006	-7.28905903683001	-7.20770604030735	-6.90168035367208	-7.11128353553395	-7.09983992421134	-7.16688073995004	-7.04230063913131	-7.06657489866201	-7.11384700721788	-7.04819971777389	-6.99600016552172	-7.12926063293499	-6.90270369882055	-7.05622532375536	-6.96147827006206	-7.00858438984766	-6.90295969882195	-7.03306794675545	-7.04435838927114	-7.22310307267481	-7.1416982024087	-6.93302292577433	-7.00773009085664	-6.98135555233352	-7.13151037255405	-7.03292215290769	-7.18844656786877	-7.03789110723088	-7.01930337847813	-6.77548739869929	-7.07965960355581	-6.92013249010816	-7.21362682382051	-6.86564381151448	-7.74498016522314	-7.11740423816228	-6.98676997622313	-7.4957046254999	-7.07502892774658	-6.86425401494949	-6.99025624387353	-6.90372809227719	-6.93614858566373	-6.73182758864337	-6.92915923899905	-6.59648900743992	-7.10907879428373	-6.89657927776358	-6.82979406938246	-6.87518552018584	-6.7194974201363	-6.86207369815708	-6.83288828224567	-6.72088364358138	-6.62852124523567	-6.82421276528368	-7.74616940276482	-6.88695834147296	-6.73161152690647	-6.81198235470188	-6.57517534286964	-6.81174861426957	-6.85900621108922	-6.72870360886382	-6.76612258428923	-6.84546413954891	-6.68205894746104	-6.83791324167339	-6.85350821345839	-6.8493743395025	-6.73496060072885	-6.66657765848495	-6.64874776760841	-6.78967456289455	-6.63007504222876	-6.64825148968259	-6.47795095820548	-6.67489962258324	-6.66053199545406	-6.62869697056284	-6.88393928137743	-6.61670282377703	-6.52218400289963	-6.45025373028491	-6.37678805050084	-6.48627094870191	-6.51390788667766	-6.28540855659883	-6.40268690447153	-6.43310810059083	-6.25377443847365	-6.25300963480768	-6.24404661467976	-6.3228263328362	-6.24072120385476	-6.21420671986394	-6.29637593824802	-6.0946715296982	-6.27606372584631	-5.98904007895619	-5.816885908522	-6.16335002146167	-5.9102753415924	-5.91350693084454	-5.85736137673733	-6.21223701293481	-6.10770570595789	-5.84381992056472	-5.98770643766186	-6.07060453931437	-5.93149167031279	-6.0506233919166	-5.69702216131585	-5.64268118360337	-6.23880852684375	-6.49969462364046	-5.96876705459346	-6.27836401351829	-5.77396181480044	-6.11898134811161	-6.31149613051189	-5.54215920012626	-5.85484484923279	-6.00821413443659	-6.18024563734912	-5.63099940566118	-5.53835767102249	-5.85278306378417	-5.57683100609421	-5.79390478103402	-5.8016201163661	-5.39502791211216	-5.3096792698705	-5.35707506686149	-5.41997989875507	-5.20655532708967	-5.04191470426908	-5.39349879487925	-5.49490109019001	-5.48195606968761	-5.24939405349978	-5.33119410256236	-5.1854165061925	-5.43486149457594	-5.55634317381849	-5.20224402570605	-5.04322916625532	-5.32224767693955	-4.76479379255568	-4.5846315495523	-4.66802192491573	-4.33380450497596	-4.34857312270815	-4.59684154700561	-3.80378178412208	-3.5145190914725	-3.54668402326938	-3.13584962203687	-3.15414715946927
m12	-7.42169454305546	-7.35630972207126	-7.24450081966682	-7.52233222680937	-7.17385111224594	-7.27250771136331	-7.17276651344113	-7.4511232514654	-7.18350926037975	-7.21305616161987	-7.18900275987299	-6.84934875355416	-7.33918728586021	-7.01553129753202	-7.00716664386025	-7.02117427203698	-7.09962687679447	-6.89190205327138	-7.13746962649746	-6.68668112244696	-7.09790127043217	-6.98215562457416	-7.29063666090558	-7.05157380286625	-7.03349283177322	-7.12057157378022	-7.2232112163369	-7.09145595977496	-6.96251249011144	-7.06719682105601	-6.6056680556114	-6.83154917853233	-7.04256042672086	-7.0167334186477	-6.99257653385191	-6.90996099906809	-7.09689581285748	-6.57156322217062	-6.97552265214857	-5.79813494356519	-7.08452507640605	-6.87992934254468	-6.32349310449125	-7.0733904192894	-6.94015219488774	-6.74129084471299	-7.08151198977512	-7.0161301251503	-6.75129891399304	-7.06789392167686	-6.7918513825936	-6.97514131237021	-6.98806039714393	-6.80708531021451	-6.94645326387075	-6.84540595717118	-7.03659619392497	-6.78309258943026	-6.87831310934541	-6.84932051311506	-7.00992630377461	-6.18110766904093	-6.95227455812614	-6.86183759129061	-6.45699679149751	-6.65131232381629	-6.72206331473311	-6.58326058915302	-6.81279079001139	-6.68695907906942	-6.88512067857973	-6.5636155156579	-6.63761660643204	-6.53440311399807	-6.5216438180737	-6.58644347342363	-6.56445801117932	-6.59674935879833	-7.02490749440713	-6.67106109827619	-6.74451486644673	-6.64161461275689	-6.33708388326937	-6.5535606314127	-6.57923221326004	-5.74463800585584	-6.45397347185968	-6.40615589116235	-6.16098007010624	-6.5116803750008	-6.65260021323583	-6.6591573109815	-6.71361335001367	-6.34226733479438	-6.57113879712714	-6.40400431703119	-6.35060354030407	-6.17092172094785	-6.16532026626528	-6.28744193649882	-6.291026348325	-6.35094381665545	-6.19708988525236	-6.06546835015168	-5.96445932982836	-6.10194687561571	-6.10837740024681	-6.40241613927944	-6.31483818287277	-6.18513697378804	-6.1598600101851	-6.19539852826453	-5.66002882894302	-6.12786160772295	-5.61646968010892	-5.52154047264755	-6.2184773523688	-5.84722077040407	-5.91818008816203	-5.94168482314231	-5.50462878185978	-5.86536541439521	-5.47072924734949	-5.61552292674905	-5.60381186725243	-5.97590469308228	-5.90859621683312	-5.86994213561412	-5.5457678630038	-6.05048130352311	-5.85709016144912	-5.77009518199628	-5.80604014048067	-5.80434280967541	-5.73635550810322	-4.62763157643028	-5.68144273676717	-5.55135259431592	-5.17577491700349	-5.28494059535428	-5.42091686401928	-5.18186876504224	-5.32808969829581	-5.20003067275786	-4.98190438856216	-5.30916773685516	-5.30134359782432	-5.16174765574479	-4.51674748442272	-4.67832359719289	-4.84556288593352	-4.7765479490913	-4.45614302497282	-4.77872890945558	-4.32568516597455	-4.65238236168366	-4.47827012357412	-4.23971308981447	-4.58709270361896	-3.71686656253474	-3.12278965955554	-3.55400023623714	-3.04692303406491	-3.28716354507561
m13	-7.18375849020869	-7.24299119248442	-7.22325920720382	-7.34130316472177	-6.98687889387422	-7.14189886627315	-7.19734983282954	-6.95722975505196	-7.22125452995587	-7.16765660242936	-7.13315245483028	-6.97584789865609	-7.14947919282616	-7.03423520232491	-7.04699830610356	-7.14467670564116	-6.93743843351437	-6.73861949517824	-6.96714472103621	-6.85662780462369	-7.18554634701461	-6.86080778168222	-7.04909653963773	-7.07744222411368	-7.23893013792728	-7.041118446439	-6.52722661628758	-6.9650764636942	-6.99496269087715	-7.02043219688154	-6.85871560912852	-7.2165938477499	-7.03889142902473	-6.99905060391068	-6.83734899305862	-7.08445701671165	-6.95071632206278	-7.0239872695319	-6.88497697551769	-6.65074611017131	-7.18137868057134	-7.00016534367412	-6.36510984093049	-6.94567767212101	-6.96169882057784	-6.87782297744755	-6.89329539485682	-6.78660920751445	-6.84763263739625	-6.98727493348335	-6.7664905899278	-6.74855386569953	-6.88356342969916	-6.85746043202608	-6.99270312068794	-6.84533682625283	-6.79550234892542	-6.8922774957603	-6.81365066928356	-6.92491632177827	-6.79484857608819	-7.33548810425372	-6.86278774971783	-6.76300967705994	-6.64510355041278	-6.74409199233984	-6.80503040260866	-6.68841561136442	-6.58848029274201	-6.84487854776945	-6.79550703584033	-6.54786426155215	-6.72349478807869	-6.64042561700965	-6.5054659733415	-6.73728177116727	-6.61199160721834	-6.7415067360142	-6.88363889854045	-6.66086617957694	-6.61299006423149	-6.59632901600555	-6.69411177183366	-6.6846037605858	-6.80569086826093	-6.19075971409682	-6.52998631353106	-6.5133261685567	-5.85546383921919	-6.43653563014522	-6.39771464670384	-6.28260790909055	-6.50832443645826	-6.49258191212433	-6.40013400272265	-6.15268401092494	-6.27338317092408	-6.31063809530435	-6.33114840301071	-6.32275710013577	-6.26456318198913	-6.14247006285724	-6.11152570687272	-6.17136160627349	-5.79583829197671	-6.0093464969652	-5.97609740556078	-6.00455970998301	-6.16109583307037	-5.90696238405629	-5.74255855007045	-6.05636913660358	-5.99314084233894	-6.07860080193123	-5.81176844064422	-5.65146819541507	-5.56325543391131	-5.84229479209764	-5.74863570205347	-5.62891380674349	-5.91416047136055	-5.76487521033479	-5.72690827987564	-5.69682836942493	-5.83318919297825	-6.33754038375648	-6.05592816683138	-5.75204684330139	-5.87889557347822	-5.71817576835372	-5.14121178847082	-5.63579426022224	-5.24914020832345	-5.6572829687826	-5.4445265743172	-5.10661971839972	-5.37918470370464	-5.32996209448376	-5.39808419158458	-5.22882797524299	-5.24573733547175	-5.42304205284583	-5.28206481028063	-5.33071758122298	-5.16038591750698	-5.26816261505464	-5.00553222463851	-5.10875627753952	-4.9777161386413	-4.79756071814831	-5.26140974509584	-4.79235636601117	-4.46389670885112	-4.95607224728623	-4.60483911614124	-4.60753687168365	-4.2688302204689	-4.38108743944915	-4.3904415043247	-3.73389272186572	-3.0628840184138	-2.96228178677297	-3.08386486614083	-2.58332230592699
m14	-7.28219450478493	-7.24655758074524	-7.2606941116874	-7.16416609082759	-6.98180527909241	-7.0376368589669	-7.31524645814159	-7.54684957915743	-7.20241687332235	-7.16809954491844	-7.00136050225558	-6.94021488899026	-7.44410558363938	-7.01822388713719	-7.03501159819249	-7.16479437954691	-7.04374332440663	-6.73851921200065	-6.95584489056111	-6.63334850661008	-7.36600622576048	-7.12777866758158	-7.30814888577111	-7.06940578488812	-7.08248805981332	-7.07772408371797	-7.05099107539873	-6.99789742876213	-6.88237003594015	-7.03266838521915	-6.44708680715947	-6.98731601927333	-7.18703693603556	-7.07289855945313	-6.97775721924225	-6.9888961104573	-7.20355954403108	-6.38389311596692	-7.01398248838016	-5.48771470567537	-7.24056719454423	-6.96919283863616	-6.33403055721407	-7.26100111951973	-6.73268706000926	-6.87188207744244	-7.14088576575457	-6.66448818561302	-6.74407480556392	-7.03528749359662	-6.978902202367	-6.74098441791246	-6.89837133262865	-6.83698677942116	-6.90525624930454	-6.7648172649678	-7.02103384311066	-6.80500586530297	-7.130963535061	-6.95050442392979	-7.16432312600379	-6.39394592392349	-6.85976424783268	-6.84049428182819	-6.5819605590858	-6.57627474950635	-6.81880560158073	-6.46839223032951	-6.92939347406293	-6.69192082502851	-6.74806946695743	-6.34694859668342	-6.56052434818599	-6.34556254704886	-6.40682148129083	-6.52808496199262	-6.4080001751622	-6.73524169587983	-7.10502534539055	-6.61766941804038	-6.60953133919214	-6.73054900682958	-6.55453194913894	-6.62406431539637	-6.83110931923186	-5.48396278438243	-6.41132300169575	-6.52983205062336	-6.47772842225282	-6.53366962243609	-6.41413735730559	-6.53208280182361	-6.60485317853038	-6.60073297027429	-6.24867649629708	-6.20177197745158	-6.34819768605161	-6.30634283275871	-6.36669921243303	-6.38051660401703	-6.25371794126295	-6.30272451068919	-6.04683501438968	-6.18824607735607	-5.72156530956806	-6.32540630917905	-6.0610728983198	-6.23953526387569	-6.1913087823014	-5.9096214244594	-6.09434892758566	-6.07074902795033	-5.78135190899862	-6.19722135185304	-5.49183484275943	-5.54467844613599	-5.42464652294777	-5.87755231574632	-6.00281776028659	-5.76905851741626	-5.39021626094731	-5.71760281866026	-5.62249791728037	-5.42444260675254	-5.71649464201033	-6.57200979395973	-5.90467467915611	-5.7163469778667	-5.5682286521833	-5.98348880215693	-4.99970414323485	-5.93962431196652	-5.74131492875139	-5.59867256757659	-5.67148520371742	-4.59484175651847	-5.5384679725805	-5.48519215539002	-5.27314535479121	-5.28351426938349	-5.25747088906324	-5.27189467096769	-5.25513258579853	-5.19743318647928	-4.93353905027961	-5.15832441878664	-5.25946570835248	-5.12787148539301	-4.58440972967186	-4.57822837501139	-5.18920381355409	-4.5368135098436	-4.30909020838289	-4.99428689876861	-4.36026103658671	-4.69352548821422	-4.41673513679662	-4.37045189095376	-4.50131036393841	-3.62802338831581	-3.01950467319855	-2.65616544758116	-3.10506544327152	-2.38146304163951
m15	-7.10493458496106	-7.45222298966845	-7.26712494537423	-7.09330350768206	-7.03415122621539	-7.15368860124621	-7.19152182939993	-6.94706331060816	-7.01378565174996	-7.00090916981494	-7.01883841468348	-6.8578927539124	-7.13279177562707	-7.04427207555555	-7.03146070892609	-7.08167772279679	-7.06878995988272	-6.62638232194256	-7.02270513473699	-6.94235979110194	-7.20247574975529	-6.87873294735661	-6.91448534125941	-7.07898437757495	-7.21677884907002	-7.07962499258725	-7.38514711064788	-6.84047438659414	-6.83143409600596	-6.70993031064908	-6.84279785465628	-7.11949955610902	-7.07171022605149	-7.01975929939147	-6.79211916123375	-7.09538453854299	-6.92508074349359	-7.27177359401835	-6.81615223075902	-8.04769818550429	-7.23735273427202	-7.07591525290294	-7.65711590170574	-7.07465128778828	-6.80768827440752	-6.86705946026992	-6.85031019900605	-6.98726109632785	-6.59431930207954	-6.84766429098504	-6.57221615742721	-6.99688942118651	-6.72563869667266	-6.83293694963873	-6.87611552346583	-6.62207442289644	-6.63801655255179	-6.86716370900709	-6.88230381708598	-6.67906348206078	-6.83715011638263	-6.67281506662728	-6.74737275213735	-6.74535227112672	-6.69063578616862	-6.598667557976	-6.67546373529809	-6.87079670813198	-6.72554874434733	-6.73458699296053	-6.71191634154476	-6.61778500226979	-6.57595080064014	-6.84027249990636	-6.92617946359533	-6.81940731353055	-6.55245182421189	-6.45424693952905	-6.89682304281642	-6.60586919972886	-6.58076420984765	-6.4946190781401	-6.85112573501129	-6.63587627586978	-6.48552132179695	-7.25973176576141	-6.63628744549274	-6.49704964730322	-6.88347731824732	-6.30536605826115	-6.3418923219984	-6.59463489638568	-6.34496140951319	-6.49326345890447	-6.2652332248846	-6.24056600455446	-6.20771378797388	-6.15808207314358	-6.18587411365372	-6.27138271045587	-6.24422534695538	-6.11757891008435	-5.91833834315192	-6.15129546470831	-6.01155009012596	-5.77617952635506	-6.08116209493512	-5.98963531079927	-5.95556287645372	-5.67884142760157	-6.33896063853915	-5.87361005823171	-5.45363781842614	-5.89981226084355	-6.06232539778996	-5.94554688522978	-5.98393016715681	-5.69512156457394	-5.80678748903806	-6.26013738394488	-6.67803366004314	-6.04086997096985	-6.30315047434624	-5.72386251193031	-6.34459268273902	-6.17523443205854	-5.42378650073789	-5.86227838413547	-5.88259065433784	-5.94161060579252	-5.7146393651377	-5.26847763045044	-5.85626455932922	-5.51893043862529	-5.76665267539081	-6.15744328393579	-5.44096118655615	-5.46217057043051	-5.31042940895802	-5.49313823335446	-4.89574576079397	-4.95598391773927	-5.54050366344747	-5.561821869332	-5.66440544651735	-5.23547693241365	-5.30566299283172	-5.10651456810268	-4.91010817797674	-5.7003884818437	-4.90910711998522	-5.02801839492521	-5.51259901145537	-4.85832378412903	-4.42184442184162	-4.75714932044433	-4.38700453483448	-4.02414074731125	-4.48405804450242	-3.78173197947518	-3.57539534021426	-3.28309901868275	-3.24957895499503	-2.94244522654378
