sample_id	total	GO:0000049;GO:0003735	GO:0000049;GO:0003735;GO:0019843	GO:0000049;GO:0003924;GO:0005525;GO:0019843;GO:0043022	GO:0000049;GO:0004526	GO:0000049;GO:0004813;GO:0005524	GO:0000049;GO:0005524;GO:0016783	GO:0000150;GO:0003677	GO:0000155	GO:0000155;GO:0005524;GO:0046872;GO:0046983;GO:0051539	GO:0000166	GO:0000166;GO:0003938;GO:0046872	GO:0000166;GO:0004748;GO:0008998;GO:0031419	GO:0000166;GO:0008252;GO:0046872	GO:0000166;GO:0016491	GO:0000166;GO:0016787;GO:0046872	GO:0000287;GO:0003676;GO:0004824;GO:0005524	GO:0000287;GO:0003684;GO:0003887	GO:0000287;GO:0003924;GO:0005525	GO:0000287;GO:0004478;GO:0005524	GO:0000287;GO:0004634	GO:0000287;GO:0004743;GO:0005524;GO:0016301;GO:0030955	GO:0000287;GO:0004845;GO:0005525	GO:0000287;GO:0005524;GO:0016881	GO:0000287;GO:0008966	GO:0000701;GO:0003677;GO:0046872;GO:0051539	GO:0002161;GO:0004827;GO:0005524	GO:0003676	GO:0003676;GO:0004527	GO:0003676;GO:0004816;GO:0005524	GO:0003676;GO:0008855	GO:0003676;GO:0016787;GO:0046872;GO:0106409	GO:0003677	GO:0003677;GO:0003678;GO:0005524;GO:0016787	GO:0003677;GO:0003678;GO:0005524;GO:0016887	GO:0003677;GO:0003700	GO:0003677;GO:0003700;GO:0016740	GO:0003677;GO:0003723;GO:0004519;GO:0046872	GO:0003677;GO:0003887;GO:0004386;GO:0005524;GO:0008408;GO:0016818	GO:0003677;GO:0003899	GO:0003677;GO:0003918;GO:0005524	GO:0003677;GO:0003918;GO:0005524;GO:0046872	GO:0003677;GO:0004520;GO:0046872	GO:0003677;GO:0004803	GO:0003677;GO:0005524	GO:0003677;GO:0005524;GO:0008270;GO:0009381;GO:0016887;GO:0022857	GO:0003677;GO:0005524;GO:0009378;GO:0016887	GO:0003677;GO:0005524;GO:0016887	GO:0003677;GO:0005524;GO:0034335	GO:0003677;GO:0008170	GO:0003677;GO:0008270;GO:0008833	GO:0003678;GO:0003690;GO:0005524;GO:0008409;GO:0016887	GO:0003684;GO:0003887	GO:0003684;GO:0003906;GO:0008270;GO:0008534;GO:0016829	GO:0003697	GO:0003700	GO:0003700;GO:0043565	GO:0003723	GO:0003723;GO:0004521;GO:0004534;GO:0008270	GO:0003723;GO:0004523;GO:0030145	GO:0003723;GO:0009982;GO:0140098	GO:0003723;GO:0106029	GO:0003723;GO:0120159	GO:0003746;GO:0003924;GO:0005525	GO:0003746;GO:0003924;GO:0005525;GO:0043022	GO:0003755	GO:0003796	GO:0003824	GO:0003824;GO:0030170	GO:0003824;GO:0030246	GO:0003871;GO:0008270	GO:0003887	GO:0003899	GO:0003924;GO:0005525	GO:0003924;GO:0005525;GO:0019843;GO:0046872	GO:0003949	GO:0003978	GO:0003989;GO:0005524;GO:0016740	GO:0004017;GO:0005524;GO:0008270	GO:0004022;GO:0008774;GO:0046872	GO:0004030	GO:0004040;GO:0043864	GO:0004045	GO:0004046	GO:0004056	GO:0004066;GO:0005524	GO:0004069;GO:0030170	GO:0004124;GO:0016829	GO:0004127;GO:0005524	GO:0004139	GO:0004140;GO:0005524	GO:0004176;GO:0004252;GO:0005524	GO:0004177	GO:0004177;GO:0008234	GO:0004177;GO:0008236	GO:0004177;GO:0008237;GO:0008270	GO:0004177;GO:0052689	GO:0004222;GO:0046872	GO:0004252	GO:0004314	GO:0004317;GO:0008659;GO:0008693;GO:0047451	GO:0004329;GO:0005524	GO:0004335;GO:0005524	GO:0004336	GO:0004340	GO:0004342	GO:0004359;GO:0016740;GO:0140282	GO:0004359;GO:0140282	GO:0004360	GO:0004360;GO:0097367	GO:0004370	GO:0004386	GO:0004514;GO:0004516	GO:0004515;GO:0005524	GO:0004519;GO:0005524;GO:0016887;GO:0030983;GO:0140664	GO:0004519;GO:0008408	GO:0004519;GO:0030145;GO:0050114	GO:0004560	GO:0004565;GO:0030246	GO:0004594	GO:0004601	GO:0004612;GO:0005524;GO:0016301	GO:0004616;GO:0050661	GO:0004618;GO:0005524	GO:0004632;GO:0004633;GO:0010181;GO:0046872	GO:0004636;GO:0005524	GO:0004641;GO:0005524	GO:0004715;GO:0005524	GO:0004725;GO:0030145	GO:0004739	GO:0004748;GO:0005524	GO:0004764;GO:0050661	GO:0004801;GO:0016832	GO:0004802	GO:0004820;GO:0005524	GO:0004830;GO:0005524	GO:0004834	GO:0004851	GO:0004970	GO:0005247;GO:0008324	GO:0005267	GO:0005507;GO:0016491	GO:0005524	GO:0005524;GO:0008233;GO:0016887	GO:0005524;GO:0008234;GO:0043214	GO:0005524;GO:0008662;GO:0009024	GO:0005524;GO:0008716;GO:0046872	GO:0005524;GO:0008976;GO:0046872	GO:0005524;GO:0015658	GO:0005524;GO:0016740;GO:0050567	GO:0005524;GO:0016787;GO:0022857	GO:0005524;GO:0016787;GO:0140359	GO:0005524;GO:0016887	GO:0005524;GO:0016887;GO:0019829;GO:0046872	GO:0005524;GO:0019136	GO:0005524;GO:0022857	GO:0005524;GO:0030983;GO:0140664	GO:0005524;GO:0070566	GO:0005524;GO:0140359	GO:0005525	GO:0005525;GO:0015093	GO:0008080	GO:0008081	GO:0008108	GO:0008168	GO:0008184;GO:0030170;GO:0102250;GO:0102499	GO:0008184;GO:0102250;GO:0102499	GO:0008233	GO:0008270;GO:0009025	GO:0008270;GO:0016787	GO:0008270;GO:0016832	GO:0008276	GO:0008479;GO:0046872	GO:0008483;GO:0030170	GO:0008484;GO:0016740;GO:0046872	GO:0008519	GO:0008658;GO:0008955	GO:0008658;GO:0008955;GO:0009002	GO:0008706;GO:0103047	GO:0008725	GO:0008728;GO:0016301	GO:0008736;GO:0030145	GO:0008738	GO:0008800	GO:0008808	GO:0008861;GO:0016829	GO:0008878	GO:0008889	GO:0008902;GO:0008972	GO:0008932;GO:0016829	GO:0008955	GO:0008982	GO:0008982;GO:0016301	GO:0008982;GO:0016301;GO:0103111	GO:0008982;GO:0103111	GO:0008993	GO:0009002;GO:0016740	GO:0009024;GO:0009025	GO:0009055;GO:0046872	GO:0015128	GO:0015171;GO:0015293	GO:0015225	GO:0015276	GO:0015293	GO:0015297;GO:0042910	GO:0015299	GO:0015562	GO:0015658	GO:0016297	GO:0016301	GO:0016301;GO:0016773	GO:0016407	GO:0016429	GO:0016491	GO:0016491;GO:0046872	GO:0016491;GO:0050660	GO:0016616	GO:0016616;GO:0046872	GO:0016620;GO:0051287	GO:0016639;GO:0051536	GO:0016740	GO:0016740;GO:0016811	GO:0016740;GO:0016874	GO:0016740;GO:0046872	GO:0016746;GO:0016787	GO:0016757	GO:0016773	GO:0016787	GO:0016787;GO:0016853;GO:0097367	GO:0016787;GO:0046872	GO:0016787;GO:0046933	GO:0016791	GO:0016805;GO:0070004	GO:0016829	GO:0016831	GO:0016832	GO:0016835;GO:0097367	GO:0016853	GO:0016874;GO:0019874	GO:0019843;GO:0043822	GO:0022857	GO:0022877;GO:0103111	GO:0030246;GO:0032450	GO:0030246;GO:0047656;GO:0050082	GO:0030596	GO:0031216	GO:0035438	GO:0042301	GO:0042586;GO:0046872	GO:0042626	GO:0043365;GO:0046872;GO:0051539	GO:0046872	GO:0046872;GO:0051536;GO:0052693	GO:0046873	GO:0046914	GO:0047429	GO:0050380	GO:0050660	GO:0051082	GO:0051213	GO:0051539;GO:0051989	GO:0102009	GO:0140359
sample1	487	1	2	1	1	1	1	2	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	14	1	1	5	1	1	1	2	1	2	1	4	2	1	1	2	2	1	1	1	1	1	1	8	4	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	4	1	5	4	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	5	2	2	2	2	1	1	1	2	3	4	2	1	10	1	1	18	1	1	1	3	1	2	1	1	5	1	3	3	1	1	1	1	1	1	2	3	1	1	1	3	1	1	1	1	2	1	1	1	4	3	2	4	1	1	1	3	1	1	3	1	1	1	2	1	1	1	4	2	4	1	5	1	2	1	1	1	1	13	1	1	3	1	5	1	10	1	1	1	2	2	4	3	1	1	1	1	1	30	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
