sample_id	total	PF00004;PF02861;PF07724;PF10431;PF17871	PF00004;PF17871	PF00005	PF00005;PF00664	PF00005;PF00664;PF03412	PF00005;PF02687	PF00005;PF08352	PF00005;PF12558	PF00005;PF12848	PF00005;PF17755;PF17760	PF00009;PF00679;PF03144;PF14492	PF00009;PF03143;PF03144	PF00072;PF00486	PF00078	PF00082;PF00746;PF02225;PF06280	PF00082;PF06280;PF19258	PF00083	PF00113;PF03952	PF00126	PF00126;PF03466	PF00128;PF02903	PF00144	PF00149;PF02872	PF00149;PF12320	PF00152;PF01336	PF00155	PF00162	PF00171	PF00171;PF00465	PF00177	PF00198;PF00364;PF02817	PF00204;PF00521;PF00986;PF01751;PF02518;PF03989	PF00204;PF00986;PF01751;PF02518	PF00206;PF14698	PF00224;PF00391;PF02887	PF00231	PF00232	PF00239	PF00248	PF00268	PF00290	PF00291	PF00293	PF00294	PF00300	PF00317;PF02867;PF08343	PF00324	PF00326;PF07676	PF00338	PF00343	PF00348	PF00356;PF13377	PF00358;PF00367;PF02378	PF00358;PF02378	PF00359	PF00359;PF00874	PF00359;PF00874;PF05043	PF00370;PF02782	PF00375	PF00392	PF00392;PF07702	PF00393;PF03446	PF00408;PF02878;PF02879;PF02880	PF00416	PF00436	PF00437	PF00438;PF02772;PF02773	PF00440	PF00440;PF14278	PF00448;PF02881	PF00455;PF08220	PF00465	PF00478;PF00571	PF00480	PF00483	PF00485	PF00496	PF00497	PF00497;PF00528	PF00512;PF02518	PF00521;PF03989	PF00528	PF00528;PF04069	PF00528;PF12911	PF00528;PF19300	PF00534	PF00534;PF13439	PF00535	PF00557;PF01321	PF00561	PF00571;PF01595	PF00571;PF07085	PF00571;PF08279	PF00579	PF00580;PF13361	PF00581;PF02852;PF07992	PF00583	PF00586;PF02769	PF00587;PF03129;PF04073	PF00596	PF00633;PF00730;PF14815	PF00639	PF00654;PF02080	PF00665;PF13276;PF13333	PF00676	PF00679;PF03144;PF06421	PF00689	PF00689;PF00690	PF00698	PF00703;PF02836;PF02837;PF02929;PF16353	PF00733;PF13537	PF00746;PF13306;PF17883;PF19258	PF00746;PF19258	PF00753;PF07521;PF17770	PF00754;PF01055;PF17137	PF00772;PF03796	PF00795	PF00817;PF11799	PF00825	PF00849	PF00873	PF00874;PF02302;PF05043;PF08279	PF00874;PF03123	PF00884	PF00892	PF00905;PF00912	PF00905;PF03717;PF05223	PF00909	PF00923	PF00929	PF00929;PF13307	PF00977	PF00999	PF01018;PF01926;PF09269	PF01047	PF01053	PF01061	PF01087;PF02744	PF01098	PF01116	PF01119;PF08676	PF01120	PF01121	PF01145	PF01149;PF06827;PF06831	PF01182	PF01183;PF13457	PF01195	PF01228;PF02901	PF01230	PF01261	PF01268	PF01293	PF01297	PF01327	PF01351	PF01368;PF02272	PF01370	PF01380	PF01381	PF01408	PF01408;PF02894	PF01411;PF02272;PF07973	PF01416	PF01424;PF14804	PF01425	PF01430	PF01431;PF05649	PF01432;PF08439	PF01433;PF11838;PF17900	PF01467	PF01488;PF08501;PF18317	PF01503	PF01544	PF01546;PF07687	PF01554	PF01555;PF18273	PF01569	PF01609	PF01624;PF05188;PF05192	PF01636	PF01643	PF01654	PF01702	PF01712	PF01717	PF01751;PF13331	PF01791	PF01820;PF07478	PF01867	PF01887	PF01909;PF13427	PF01926;PF14714	PF01943;PF14667	PF01977	PF02057	PF02082	PF02092	PF02126	PF02195;PF17762	PF02224	PF02255	PF02275	PF02302	PF02311;PF12833	PF02317;PF02558	PF02361	PF02378	PF02421;PF07664;PF07670;PF17910	PF02424	PF02441;PF04127	PF02447	PF02463	PF02463;PF06470	PF02481	PF02503;PF13089;PF13090;PF17941	PF02518	PF02518;PF07730	PF02545	PF02565;PF11967	PF02566	PF02601;PF13742	PF02616	PF02618	PF02620	PF02632	PF02673	PF02687	PF02699	PF02706;PF13807	PF02779;PF02780	PF02824;PF04607;PF19296	PF02867;PF17975	PF02875;PF08245	PF02952;PF07881;PF07882	PF03009	PF03009;PF10110	PF03050;PF13007	PF03051	PF03099	PF03167	PF03180	PF03193;PF16745	PF03255	PF03352	PF03354	PF03577	PF03595	PF03609	PF03610;PF03830	PF03611	PF03613	PF03632;PF03633;PF03636	PF03641	PF03729	PF03734	PF03734;PF12229	PF03747	PF03780	PF03807	PF03830	PF03837;PF12684	PF03894;PF09363;PF09364	PF03977	PF04018	PF04023	PF04055	PF04069	PF04085	PF04095;PF17767;PF17956	PF04167	PF04226	PF04321	PF04343	PF04452	PF04531	PF04586	PF04586;PF05065	PF04607	PF04630	PF04816	PF04860	PF04914	PF04932	PF04977	PF04998;PF05000	PF05043	PF05066	PF05135	PF05167	PF05191	PF05193	PF05362;PF13180	PF05491;PF05496;PF17864	PF05525	PF05592;PF08531;PF17389;PF17390	PF05598	PF05598;PF13586	PF05709	PF05913;PF19200	PF05977	PF06030;PF11797	PF06135	PF06146	PF06305	PF06341	PF06570	PF06736	PF06782	PF06857	PF07071	PF07238	PF07564	PF07685	PF07690	PF07693	PF07722	PF07731	PF07750	PF07859	PF07883	PF07977	PF07992	PF07992;PF14691	PF07997	PF08331	PF08543	PF08544	PF08866	PF08924	PF09084	PF09397	PF09586	PF09648	PF09664	PF09911	PF09922	PF10112	PF10502	PF10978	PF12146	PF12323	PF12705	PF12724	PF12802	PF12833	PF12849	PF13087;PF13091	PF13091;PF13396	PF13240	PF13302	PF13346	PF13354	PF13391	PF13395;PF16592;PF16593;PF16595	PF13411	PF13416	PF13454	PF13509;PF17783	PF13520	PF13530;PF17668	PF13580	PF13614	PF13649	PF13731	PF13936	PF14493	PF14579	PF16069	PF16161	PF16729	PF17802	PF17820	PF17881	PF19124	PF19567	PF19700	PF20155
sample1	586	1	1	18	14	2	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	3	2	1	4	1	1	2	1	2	1	1	1	2	1	5	1	1	2	1	1	1	1	1	1	1	1	1	5	1	1	2	1	2	3	2	1	2	3	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	2	2	1	1	1	1	3	1	2	1	1	3	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	4	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	5	3	2	2	1	1	1	3	1	3	2	4	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	1	2	2	1	1	1	1	1	3	2	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	2	1	4	1	1	1	1	1	3	1	3	1	2	2	1	3	2	2	4	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	12	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	19	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	2
