Variable	beta
POS_01540.6949560	2.49035807949339
log_NEG_00223.0284340	1.37459347801693
log_POS_00151.9510060	3.11283254068163
POS_00210.0184560	1.99928880282817
log_POS_00314.2173360	3.85283171092237
log_NEG_00165.0766840	2.19222359922357
log_POS_00157.0697260	1.30228158102841
log_POS_00149.0596060	1.16279352151333
log_POS_00217.0834260	1.92651072950084
NEG_00206.1036240	1.63115421554972
log_POS_00166.0861360	1.161762938092
orig_POS_00221.1535760	1.16566714490934
log_NEG_00310.1258940	1.4585166158218
sqrt_POS_00153.9990560	1.70411228559437
log_POS_00175.1076660	2.46732925792357
log_POS_00149.9927560	5.39901684007927
log_POS_00221.0630460	3.72194685458506
log_POS_00205.0286960	1.23929207674424
log_NEG_00241.0389840	2.45255292872435
log_POS_00077.0384960.1	1.70575267206339
log_NEG_00220.8775740	1.92192784582921
sqrt_POS_00309.1082360	2.00835378237797
sqrt_POS_00155.0577760	2.00835378237797
sqrt_NEG_00120.0124640	1.69564911016609
log_NEG_00245.0780240	2.21954635968429
orig_POS_00294.9390260	1.54517474818398
log_POS_00155.0185060	2.71161896712916
POS_00087.9943060	2.09619535147501
POS_00192.0078960	2.09619535147501
log_NEG_00185.9625340	4176.65373966479
sqrt_NEG_00214.0207540	1.70633880954791
POS_00098.9752660	2.20676036322781
log_NEG_00126.8802440	1.42074065853474
orig_NEG_00132.9234540	8.10388090867043
orig_POS_00090.9765860	1.31087306291263
sqrt_NEG_00103.0037040	3.04748906702921
log_POS_00199.0964860	1.99444461470947
sqrt_POS_00360.2747060	3.80828769366538
log_NEG_00073.0294840	1.69690943466208
POS_00538.2464160	1.85897702988424
log_POS_00599.1123660	2.24431699217267
NEG_00135.0299840	3.95567766483667
sqrt_POS_00251.0364460	3.39915585886018
sqrt_POS_00994.7152160	2.78951013751779
sqrt_POS_00219.9665060	3.1955982272024
POS_00370.2438660	2.26322561804376
log_POS_01404.7203860	1.94252139455117
log_POS_00371.2276860	1.1589042223311
log_POS_00771.3528560	1.88657863924689
log_POS_00133.0494960	1.94152991304347
log_POS_00133.0858760.2	1.8803553255148
NEG_00319.0362940	1.74545985104895
log_NEG_00293.1760840	1.91250510493532
log_NEG_00133.0143640	1.99309357751292
NEG_00088.0405140	1.71240867634639
log_NEG_00160.0615040	1.52136928016729
log_POS_00100.1119860	2.07691082798188
log_POS_00148.5361960	1.17392226214334
log_NEG_00201.1132540	1.50343027891269
sqrt_NEG_00360.9983140	1.82486667665294
sqrt_NEG_00115.9207640	1.43932129065554
NEG_00447.0642140	2.34774414430417
POS_00170.0422860	1.92425463080688
orig_NEG_00375.0246040	2.68630763387584
log_POS_00309.1656360	1.528874895001
orig_POS_00132.1018260	1.18963344000801
log_POS_00145.0494560	2.1829819001171
POS_01488.6819760	2.81953204059524
POS_00702.8638160	1.63262626518972
orig_POS_00891.5844760	1.34050000885533
log_NEG_00290.0883240	1.66767378255107
log_NEG_00415.0041540	13.0463002160011
sqrt_NEG_00247.0437740	4.32178294812941
log_POS_00087.0440260	2.10996870633412
log_POS_00151.0450560	1.80921083409575
log_NEG_00384.9353940	2.26442152527996
log_POS_00224.9358760	2.78496111929198
log_POS_00130.5256460	2.49189651090063
log_POS_00118.0650760.1	1.45733807510801
log_POS_00314.2174560	27.5621348375689
orig_POS_00203.0524660	0.763574871228463
log_POS_00319.1729260	2.14797297928855
POS_00577.2808660	2.22258861771228
log_POS_00268.0113160	1.39601093381495
log_POS_00253.1645460	5.30596369848725
orig_POS_00634.8764160	2.42032839520083
log_NEG_00199.9693140	2.29750077663997
log_POS_00185.0920360	2.96585304763845
log_NEG_00277.9733840	1.33055455944765
log_NEG_00266.0372940	1.98928734372698
sqrt_NEG_00128.9595640	1.21074944288749
sqrt_POS_00134.0810860	2.2554925807017
log_POS_00082.5370160	1.13099531636358
log_POS_00118.0348560	1.68255454282531
orig_POS_00239.1641460	0.772514253966225
log_POS_00787.8271460	2.04748240499236
log_NEG_00371.0660840.1	1.5136035140483
log_POS_00110.0086460	1.60827092905227
sqrt_NEG_00368.0591840	1.39606224984721
log_POS_00386.2750660	1.94915566623066
log_NEG_00341.1089540	1.70816257893293
NEG_00187.9779640	1.87867591911417
log_POS_00579.1440860.1	1.3027263381481
log_NEG_00227.0774340	29.9146886424575
orig_NEG_00433.1028940	1.4316292302573
log_POS_00291.0700660	5.19004146409632
log_NEG_00239.7606540	1.20551086670476
NEG_00216.8796240	1.78126706989525
log_POS_00223.1539960	2.39155866984087
log_NEG_00259.0423640	1.85042690051377
log_POS_00120.0654460	2.22323973896982
log_NEG_00335.0611340	4.96241889499071
sqrt_POS_00340.2483560	1.17886589987836
log_POS_00295.1289860	1.74122920499886
log_POS_00205.0680860	1.26392002734567
sqrt_POS_00296.9931160	1.47354022726479
log_POS_00215.0239560	4.6288267531218
log_POS_00360.1498160	1.08960404192941
POS_00430.9139960	3.79490309675135
log_POS_00242.0151360	2.87005984710446
log_POS_00235.0712960	1.68728550157235
NEG_00316.9479440	1.81141287586617
log_NEG_00165.0558040	2.09762068358135
log_POS_00460.2939460	1.72680791252696
log_POS_00243.0188560	3.97218210978029
log_POS_00179.0450960	1.70478225419177
log_POS_00159.0137560	0.823616915245202
log_POS_00175.0964560	3.12571511483333
log_POS_00265.1546460	1.72520873673208
log_POS_00297.1909660	2.31974882155532
log_NEG_00172.0228140	2.94202661724106
POS_00200.0440860.1	1.92488264122251
sqrt_POS_00129.0658060	2.20657163578462
log_POS_00215.1277460	1.01509128398631
log_POS_00137.0597760	1.27169854543976
log_POS_00430.3012260	1.54387980429908
sqrt_NEG_00269.0881640	1.33229359914227
POS_00202.2165460	2.363699863342
POS_00149.9609560	1.70090058820837
orig_POS_00439.2118060	0.860846807920271
log_NEG_00412.0313440	1.77866678548296
log_POS_00197.1284760	1.90382136791856
log_NEG_00174.9561540	0.597508420592562
NEG_00194.8833440	1.65711913532809
log_POS_00219.0763860	2.42263897769315
log_POS_00177.0243360	0.754046478259681
sqrt_NEG_00311.0499740	1.75620617320717
log_POS_00209.0556960	1.59018294748066
orig_POS_00464.2703460	3.46703088486417
log_NEG_00240.0103640	4.26504568554806
log_POS_00261.9768660	1.3611065329465
sqrt_POS_00072.0807160.1	223898.996305802
log_POS_00259.0924760	1.0838481942498
log_POS_00130.0974360	1.37158968819032
POS_00209.0059360	1.65264286439912
log_NEG_00236.0929640	7.68577964439023
log_NEG_00378.0370140	1.94965775189695
log_POS_00158.0305660	10.7241229893468
POS_00370.2436860	2.36624005592854
log_POS_00314.2174660	2.44054850844336
log_POS_00296.0943160	3.0944041601592
log_POS_00294.0603960	1.27825472872124
log_NEG_00255.0724440	1.33224128207843
POS_00201.0083260	2.33013818329955
log_POS_00312.2170860	1.7677006269408
log_POS_00104.0705760	2.00019253118953
log_POS_00237.0869460	1.57350294625178
POS_00247.1174660	2.19524526897525
log_POS_00143.0814260	2.23594484756672
sqrt_POS_00245.1383460	4.66851163025704
orig_NEG_00163.0614240	3.35514880146026
NEG_00343.9815840	1.48446835361581
log_NEG_00174.9561740	2.05891010267976
log_POS_00244.1543760	1.49513500398295
log_NEG_00313.0785240	1.12579368609941
orig_NEG_00080.9750040	1.26607887262633
orig_NEG_00242.0760240	1.49983459698621
POS_00420.2442260	1.73479342120021
POS_00134.0834260	4.13032555968743
log_NEG_00201.1132740	2.21463662007529
log_POS_00086.5263260	0.737190255642156
orig_NEG_00156.8948240	1.0925620497236
log_NEG_00173.0026140	3.66991540796921
sqrt_POS_01405.7232160	1.91976862905079
log_POS_00490.3224660	15.465569776282
NEG_00171.0775240	2.39231754575267
NEG_00174.0886040	2.9546387403408
log_POS_00595.1166260	1.47617484833088
log_POS_00123.5447160	1.56035247590406
log_NEG_00129.0192440	1.92501294612476
POS_00377.2147660	2.02576201877601
sqrt_NEG_00227.9051640	322649.15089355
log_POS_00172.0454160	0.737418292582112
log_POS_00402.2699160	3232.58200386428
orig_NEG_00209.0669140	3.43109656552854
log_POS_00071.0290460	1.2599617075903
log_NEG_00317.1145440	1.57688842598295
log_POS_00358.2437960	31.5548972771546
log_NEG_00222.1136140	2.77554605752124
orig_POS_00402.2698860	2.17641825912309
log_POS_00164.0633260	2.0386295303509
log_NEG_00167.0559740	3.40533265724556
POS_00279.1914160	1.54087373728398
sqrt_NEG_00311.1292340	1.15727633042015
log_POS_00235.0923560	1.90079741955294
log_NEG_00131.0713340	2.75452030809512
orig_POS_00089.0596460.1	10.592602679804
log_POS_00131.0188660	0.673477517457292
POS_00127.0269660	2.02261609664594
log_POS_00859.5953260	1.41426853641528
NEG_00223.0283940	2.95783181997663
NEG_00354.1520440	1.736540062088
log_POS_00289.1622360	3.31670438857399
POS_00114.0730960	1.6637461875613
log_POS_00375.1781760	14.3603649703343
sqrt_POS_00293.0121960	3.11237669183996
sqrt_POS_00162.1123960	1.08558495165981
log_POS_00232.1543260	1.12761289618188
log_NEG_00229.8742740	0.665077788896351
log_POS_00181.1223360	2.6247602815517
sqrt_NEG_00187.0420040	1.0951342676832
orig_POS_00423.2896360	0.961333910556215
POS_00566.8889660	1.95986088463402
POS_00213.9762260	1.60389404785303
sqrt_NEG_00263.0090540	1.15814353058748
log_POS_00133.0344860	2.14930790177797
log_POS_00192.0641360	1.75028405364408
POS_01573.6461860	1.77575246317226
log_POS_00202.0009260	13.2898793633697
log_NEG_00193.0507040	0.621965437273728
orig_POS_00250.1590660	1.41532944136271
sqrt_POS_00346.2073860	1.02014683602598
POS_00118.0861460	1.93486440742112
log_POS_00210.0793360	1.1791282638016
log_NEG_00241.9207140	2.100512482772
log_POS_00191.0662260	1.61506553252953
log_NEG_00267.0738240	4.14264272996387
log_NEG_00385.0093640	7.13281544897136
log_NEG_00269.1509540	1.7695005097654
POS_00126.0219060	2.84005005825783
log_POS_00154.0348760	0.758365705693846
log_POS_00290.1347060	1.12285603750766
sqrt_POS_00241.0309660.1	1.71324781090547
log_POS_00397.1601960	63.6108955947123
sqrt_POS_00113.0708860	1.36902550334572
POS_00513.3091260	2.29207700017433
log_NEG_00281.0363340	2.26640205015665
log_NEG_00217.0300640	0.503257839883255
orig_POS_00102.0549160	1.02848971303648
orig_NEG_00257.8193540	0.65659489145688
POS_00124.9919060	1.79888826538865
log_NEG_00158.9786640	1.57959800658389
POS_00093.0737160	1.35361501068807
log_POS_00087.0440060	1.762341741111
log_NEG_00197.0679540	2.16157168305609
orig_POS_00530.8493360	4.32277072447682
log_POS_00282.1911660	1.48678218901106
log_POS_00161.0645960	1.4834388909964
log_NEG_00255.0876640	1.21512104709978
POS_00165.0756560	2.54882681128911
log_POS_00233.1748960	2.45881808161127
sqrt_POS_00086.0963660.1	1.33581371420475
log_POS_00360.0334660	1.61346440865741
log_POS_00286.1285360	0.910186593484759
log_NEG_00199.0977040	1.55379659752245
orig_POS_00267.1203760	1.61600753515966
log_POS_00088.0392560	3.35631781612775
POS_00143.0025660	1.38280074840461
log_NEG_00189.0768840	1.05112664924446
log_POS_00102.0463160	1.04455587963661
POS_01489.6853060	2.04936983683393
log_POS_00149.0232660	1.68137287950317
log_NEG_00196.9470040	2.37670484601575
sqrt_NEG_00425.0806740	4.08221759985409
log_NEG_00326.1289340	3.23582934603635
log_POS_00453.1865460	0.273193533485671
log_POS_00074.0235860	1.3099434151865
log_POS_00185.0419860	1.32105846853881
POS_00127.0253960	1.94536938899254
POS_00086.0599160	1.73131021678403
log_POS_01504.6556560	1.99081406290293
log_POS_00333.1885560	1.79404310227721
orig_POS_00100.0756460	1.15177908007697
log_POS_00431.2045660	0.332297107678045
sqrt_NEG_00188.0564140	1.91282178908076
orig_NEG_00161.8939540	1.00777478608453
sqrt_NEG_00279.0391840	1.99277206871676
POS_00147.0803860.1	2.87465994081099
log_POS_00130.0168260	1.90180911216613
log_POS_00199.1077660	2.13242018039888
log_NEG_00181.0717740	3.61602993884955
orig_POS_00306.0235960	5.83510056443964
log_NEG_00327.9701240	3.1115475741607
log_POS_00136.0441960	1.9555815136542
POS_00165.9613960	2.11582155423596
log_NEG_00507.1217540	0.92534722986617
log_POS_00141.0657060	3.5020713796321
sqrt_NEG_00274.1046640	1.36510763406844
orig_NEG_00199.8993840	1.94043449752595
log_POS_00346.1245860	1.562127845144
log_NEG_00181.0717740.1	3.22956663962335
log_NEG_00207.9312240	0.910005816347384
log_POS_00284.2068460	2.08002460275632
log_POS_00127.0389060	2.49052876540138
log_POS_00360.1502860	1.59970699901272
log_POS_01337.7364060	1.20596004589486
log_POS_00103.0752960	2.7828645739766
log_POS_00372.2594360	1.65521829125872
NEG_00191.8838140	1.51229567511237
sqrt_POS_00316.0550360	2.26725148848724
log_NEG_00151.0611740	1.88876607361335
log_POS_00269.0880560	5.19331191460334
log_NEG_00195.0512740	1.49557497125247
log_NEG_00105.0194140	2.16052749292801
log_POS_00267.1802860	2.03705555625991
log_POS_00094.5332860	1.36271519053492
log_NEG_00281.0271840	1.94230497093209
log_POS_00163.1342260	1.98726007155488
NEG_00174.0886040.1	1.93744561405166
log_POS_00150.1123960	0.838850651340471
sqrt_POS_00165.9666960	2.54364464694103
NEG_00234.9760040	1.76600135375882
log_POS_00344.2069760	3.05489264689786
POS_00265.0229360	2.13782313319124
sqrt_POS_00353.2475860	2.48678575618091
POS_00164.9844060	1.64757949157581
log_NEG_00159.1027640	1.98923153679412
log_POS_00573.2856260	2.9627461468274
log_NEG_00225.1133240	1.13750743863312
log_POS_00387.1933260	1.93716750659235
log_NEG_00251.9491740	2.38329029839183
log_POS_00193.0022560	1.54395087842403
log_NEG_00103.0401940	2.2252727646735
log_NEG_00197.0569140	2.53451100298952
log_NEG_00243.1602940	3.11101443968577
POS_00087.0440260.1	1.37148369324773
NEG_00375.9851740	2.18035239815813
log_POS_00180.5204160	1.60418513483861
log_POS_00153.0657960	1.92082075795135
log_POS_00100.0242960	1.45713746356001
log_POS_00135.9770860	4.0231332160776
log_POS_00274.0921460	1.15546568968741
POS_00399.0808760	2.09983137739292
log_NEG_00238.9318240	1.42065468198996
sqrt_POS_00214.0584560	2.29051252054594
POS_00141.0909660	2.72855648971671
log_NEG_00942.3456840	1.30044205512189
POS_00266.1046560	2.64780864939184
POS_00246.1699260	2.26154061921543
log_NEG_00297.0472140	1.07714651557121
log_POS_00271.1652260	1.65345685450673
log_POS_00102.0218660	1.26699102332153
log_POS_00277.1183760	3.01916533656096
sqrt_POS_00304.2119060	4.85596345756984
sqrt_POS_00280.0919460	2.11800135859441
sqrt_POS_00104.0178260	2.40309176918913
orig_POS_01541.6985260	0.995412735591446
log_POS_00115.0239660	1.3867020934113
log_POS_00891.5835860	4.52810473080206
POS_00158.9613060	3.80873580196931
log_POS_00168.9820260	1.50845191801293
POS_01200.7581360	1.31067977263088
POS_00133.0800160	3.47495862585946
POS_00199.0941860	2.32932520725953
log_POS_00146.9964560	0.854539645231252
sqrt_POS_00472.3118760.1	3.8323581192477
log_POS_00268.1906860	0.26338141003728
log_NEG_00175.0143740	1.2054902991782
log_NEG_00131.0713540.1	2.80550076554351
orig_POS_00412.0500760	1.03204705714108
log_NEG_00227.1289940	1.6094793903119
POS_00128.9858960	1.66504684970934
log_NEG_00087.0451640	0.668628162836045
sqrt_POS_00163.9777260	2.45375722951897
log_NEG_00203.9728740	7.97110856577007
log_NEG_00221.9998440	1.77339493567963
sqrt_NEG_00243.0625340	1.89322956634214
log_POS_00189.0733360	0.947473496697846
log_POS_00156.0421260	0.969576610821894
log_POS_00328.2331360	1.97086904750285
POS_00684.8438460	1.94836865172767
log_POS_00176.1029060	1.44701077750312
sqrt_NEG_00173.0931340	1.24408865319713
sqrt_POS_00308.0912060	5.52947469419113
log_POS_00204.1342460	1.0372628524165
log_NEG_00325.1255340	2.32453347579196
orig_POS_00503.3222060	0.946311772684413
orig_POS_00072.0443560	1.33114135287225
log_POS_00336.2019160	1.42204976547629
log_NEG_00154.0622440	1.7354496897301
log_POS_00074.0235860.1	2.75315587070187
log_POS_00101.0232560	3.51521565042176
log_POS_00185.0322660	2.77945818821906
log_POS_00381.1297460	1.27578757931666
log_POS_00262.5513060	1.25685324576314
log_NEG_00272.1069640	1.97833588454692
sqrt_POS_00164.5309360	1.34318272650978
sqrt_NEG_00316.9479640	4.49509620041293
log_NEG_00324.1300940	1.32904363466328
POS_00117.9347660	3.59774385351652
log_POS_00219.0475460	1.36922264649094
log_POS_00458.2543160	1.13154647106198
log_NEG_00184.0979840	1.92128216337527
log_POS_00328.0544960	1.21864173926238
sqrt_POS_00174.1236760	2.05827323507439
log_NEG_00231.9679640	1.47304612879029
log_NEG_00182.0824640	3.63208992383756
sqrt_NEG_00236.0153640	1.88009909892109
POS_00358.2437460	2.18954378080432
log_POS_00171.5340660	1.46389063474676
log_POS_00250.2012760	2.49936360502843
log_POS_00524.0953860	1.38567126726689
sqrt_POS_00083.0603160	2.16901188137738
log_POS_00752.8311160	1.64934508600533
log_NEG_00215.0330140	0.592875341666977
log_POS_00334.1861260	1.51486780464682
orig_NEG_00310.1510740	0.988649922205045
log_POS_00111.0552360	1.32887868451124
log_NEG_00317.1146540	1.80572333993602
log_POS_00165.0070060	1.26615527795279
POS_00173.0920060	2.10499305362533
POS_00280.9953260	1.56585367055217
log_POS_00162.0759760	2.26414091944433
log_POS_00145.9297460	0.526833130912836
log_NEG_00216.0363940	0.5618452902178
log_NEG_00319.1034840	2.3963253319604
POS_00460.3119960	2.14836960054567
POS_01352.7070060	1.46073384589171
log_NEG_00131.0350340	1.92305069324545
POS_00121.5202760	2.049395717542
NEG_00299.9553540	1.93869587650041
log_POS_00101.0344360	1.65774564557495
log_NEG_00299.1247840	1.83501984520592
log_POS_00229.1181660	1.53734709015609
orig_POS_00156.0421160	2.26225188344031
log_NEG_00367.1056140	1.44310795249337
sqrt_POS_00116.0705360	1.7603235277267
log_POS_00136.0392160	1.99135665089189
POS_00389.8847760	2.4154689753676
POS_00133.0970760	1.82346550781234
log_POS_00153.0657860	1.99706036323502
sqrt_NEG_00279.0241140	2.35674649467465
orig_POS_00109.0283360	13306.3360162738
log_NEG_00253.0929140	2.63868329429465
POS_00287.1466060	2.14038805775269
NEG_00135.9020740	2.53922758152082
log_NEG_00333.2071940	31.628110392856
POS_00294.0730560	1.69229947791632
POS_00137.0572660	1.74304303018992
sqrt_NEG_00244.0657540	2.0121796408744
log_POS_00279.1803160	4.05680189494988
log_POS_00168.0654660	1.02861620641011
POS_01505.6578260	2.809833772098
log_POS_00146.1175560	1.9090566970351
orig_NEG_00218.9824640	1.23838053760891
log_POS_00297.1909760	2.98616930150878
NEG_00124.0074540	3.20770655150242
log_NEG_00180.0667740	5.15961210345885
log_NEG_00217.0483740	1.5075625257031
orig_NEG_00184.8897840	1.2797529518601
log_NEG_00161.0456540	1.7135344064466
log_POS_00118.0610360	1.84390076941297
sqrt_NEG_00187.1339940	1.14726821134846
log_POS_00210.0045360	2.14447752801603
log_POS_00184.0733560	1.88423728675151
log_POS_00356.2797460	2.1379527551472
sqrt_POS_00136.9530860	1.09240193315313
log_POS_00432.0473960	0.366883263083373
log_NEG_00255.1602640	1.95743682914501
POS_00187.0576060	5.97197755255121
log_POS_00105.0032460	1.20557277614165
log_NEG_00117.0557040	2.13269220079163
POS_00176.9718660	3.85557194750845
NEG_00354.9353440	1.556403316196
log_NEG_00071.0502540	2.12745909611816
log_POS_00271.0924060	1.394243297058
POS_00234.9774760	2.18342639929953
sqrt_POS_00227.1390460	6.36774182182575
log_POS_00245.0767860	1.47961983404227
NEG_00304.0711340	3.16609477949927
log_NEG_00430.0327540	0.471467975737375
POS_00209.0303260	2.77616241979957
log_NEG_00246.0385140	2.03633612827763
log_POS_00133.1011460	1.77376564430711
POS_00156.1018060	3.68749418301235
log_POS_00174.1236860	1.32261893693976
log_NEG_00222.0986140	1.12347033695597
sqrt_POS_00488.8726460	1.69753731807607
sqrt_POS_00286.2013160	4.47831057029186
orig_POS_00179.9705560	87013.7499156728
log_POS_00749.3828160	1728.57531501427
sqrt_POS_00110.0086460.1	1.02134052934486
POS_00165.0909660.2	3.40445967632577
POS_00506.7677960	2.45385879954399
log_NEG_00239.1290740	0.629960704701814
log_NEG_00222.0497640	1.15363486961661
log_POS_00155.0451160	1.50546148063621
log_POS_01452.6424860	2.58958872484945
log_POS_00171.5151460	1.41832270365597
log_POS_00270.0906660	1.09229481709928
log_POS_00154.0498360	1.66513580881678
NEG_00275.0100240	1.74709784407089
log_NEG_00193.0142940	0.87128095588458
sqrt_POS_00428.2856360	3.69545894472647
sqrt_POS_00211.1441160	2.17365136899727
log_NEG_00173.0454640	1.28911567531525
sqrt_NEG_00321.9995940	1.22432470754522
NEG_00299.0265440.1	2.80992859917597
log_NEG_00202.9650140	6.74534646114407
log_POS_00074.0235660	1.64894612356281
log_POS_00299.1101960	2.79145513610865
log_NEG_00261.9782040	2.13488970121782
log_POS_00139.0477360	0.598457204946875
log_NEG_00183.0160240	3.14758442847324
POS_00189.9922560	1.88461584054344
log_POS_00357.1042760	7.05698529410502
NEG_00131.0826440	2.80606950229976
log_POS_00446.2959960	4.58406261956983
log_NEG_00215.1037440	1.32353378753084
log_NEG_00253.0831640	1.417224709888
POS_00152.0289460	2.2369039208019
log_POS_00298.1861360	0.760624925101896
log_POS_00176.0657460	3.81876298417292
log_NEG_00183.1026840	1.74888027826071
log_NEG_00087.0451640.1	1.49547245642006
log_POS_00222.1124860	192.945479773156
log_POS_00207.1227460	2.54870641789004
log_POS_00193.1223360	4.35382908262743
sqrt_NEG_00296.0864040	1.69155836155037
log_NEG_00147.0661840	5.07411273105327
log_POS_00343.9938660	1.24541946604752
POS_00361.8894460	1.82810777316168
log_NEG_00200.1293140	2.57631246318179
sqrt_POS_00223.0636360	2.46266380954865
log_POS_00253.1645260	2.31036582899054
POS_01421.6976960	1.63476776733445
log_POS_00201.1597860	0.28595546878486
sqrt_POS_00427.0952760	5.49080051775185
log_POS_00595.3649160	0.57507170591966
log_POS_00175.0964660	3.16058664396706
NEG_00092.0432940	2.04815391151581
NEG_00501.8632040	1.70231404123911
orig_NEG_00177.8450340	5.15379055765257
sqrt_POS_00244.0789760	0.946406970340127
sqrt_POS_00563.1502560	134515.753579893
log_POS_00076.0392460	2.28767060309555
orig_POS_00091.0389260	8.65397546138871
NEG_00157.0619340	1.93467238141443
log_POS_00137.0709060	1.26874881042946
log_POS_00235.9613560	2.09922648007977
log_NEG_00185.0431540	2.05081130321622
log_POS_00280.1543660	1.36590252130382
log_POS_00195.1491860	0.258181377553909
log_POS_00098.0575760	1.07356327803945
orig_POS_00140.5387460	5.94020642443687
log_NEG_00303.1451840	0.369679778152158
log_POS_00268.1542360	0.284215513908797
POS_00220.9977760	3.54081641316636
log_POS_00192.9668060	1.99962990487116
log_POS_00101.0250660	2.0340282253392
log_POS_00251.1277060	0.286437937460565
log_POS_00240.1594060	0.260861175158085
sqrt_POS_00144.0140260	1.76033543946559
log_POS_00087.9934560	1.3222861810407
POS_00173.0420060	1.91938797075853
orig_POS_00132.1018360	1.37514997510128
log_POS_00120.0031160	4.61368201316908
log_POS_00272.1856660	1.10422358832327
sqrt_NEG_00289.0679940	1.79092745837209
log_NEG_00287.0446440	1.47134723764453
log_NEG_00102.9568540	1.3445944215581
log_NEG_00146.9659040	6.55076590004861
log_NEG_00129.0192740	1.81779396029773
sqrt_POS_00160.1331260	2.86805398154334
log_POS_00301.1394360	1.67872070245388
log_POS_00276.1361660	0.319193610323813
sqrt_POS_00277.0173660	1.28598771128765
sqrt_POS_00155.0027860	1.56601143151485
sqrt_NEG_00168.0277740	1.79871546409692
log_POS_00162.0760360	0.78555880820979
sqrt_POS_00344.2797460	2.24772468073029
POS_00087.0440260.2	1.89573223911072
log_NEG_00145.0870140	1.81897401156632
log_POS_00227.1026760	2.54734760807593
log_NEG_00206.0672440	0.380329878312056
log_POS_00273.1332360	1.54334010237448
log_POS_00236.0904160	2.46139117028533
log_POS_00085.0647460	1.38711390239964
log_POS_00262.0370860	1.65925110124236
log_POS_00726.8242860	1.92679790703035
log_POS_00156.1019060	0.756276451254556
log_POS_00174.9918160	1.38100580230606
log_POS_00391.1421360	0.249813015212203
log_POS_00154.0838360	2.02604294674373
log_POS_00242.9436960	2.14373105248041
sqrt_POS_00323.2065960.1	4.65586743659647
log_POS_00103.0065360	1.61326009251349
log_POS_00373.1315860	0.286663960677976
log_POS_00283.1902960	1.77552541991929
log_NEG_00131.0350640	2.08291184454423
log_POS_00165.0522560	1.41301309156307
sqrt_NEG_00307.9839340	2.67474547679924
log_NEG_00290.8739340	1.8931640391055
orig_POS_00562.3800760	6.19782915735453
POS_00262.6369360	2.42906737040801
log_NEG_00157.0506040	1.73426528836028
orig_NEG_00233.9471540	4.95639456971635
log_POS_00379.1942460	34.723633720156
log_POS_00255.1704360	0.632506086047908
NEG_00269.0261540	1.82554839245352
log_NEG_00277.9763640	1.73301876253946
NEG_00128.0352940	1.86813756297992
NEG_00131.0826440.1	2.53493047443254
log_POS_00226.0822660	0.773465114564624
NEG_00391.9663040	2.17009923791903
log_NEG_00296.9502140	4.72454808941788
log_POS_00202.1437560	3.4575593270709
log_NEG_00368.0990040	1.64836444282868
POS_01588.6153560	1.82380228289145
log_POS_00107.0603360	9.28397931488736
log_POS_00572.0345560	1.55896076025808
log_POS_00283.1037860	1.80946209289323
sqrt_POS_00384.2594660	3.68049012301367
log_POS_00267.1802760	4.37538004735311
sqrt_POS_00340.2331760	4.54937497469929
log_NEG_00251.7869640	1.40462223917944
log_POS_00215.9714660	1.30967774426883
log_POS_00120.1018860	2.2587130426426
sqrt_NEG_00075.0087840	3.55774262013405
sqrt_POS_00271.9519560	3.81084285572553
log_POS_00126.9706460	0.856396343006083
log_POS_00150.0137060	2.13786603640743
POS_00156.0421060	1.51073891247545
sqrt_POS_00279.1339660	0.843085225673806
log_POS_00183.0627760	1.35289242143905
log_POS_00628.3303560	404.760681777529
log_NEG_00134.0611340	2.38786795989799
log_NEG_00159.0663240	0.712478330561053
log_POS_00141.9904660	1.14245133299935
orig_POS_00198.0971560.1	1.32983085769445
log_POS_00153.0133760	1.4145576090297
log_NEG_00159.0663140	1.3448738593866
log_NEG_00115.0037140	1.55664043517691
log_POS_00135.0027960	1.38700977574887
log_POS_00177.9922460	1.43340801740208
log_NEG_00157.0619440	2.03041526271798
POS_01201.7616460	1.67053143767717
log_POS_00415.0489760	1.68726558265538
log_POS_00321.1909860	0.33041899379996
log_POS_00183.1015360	0.908332783850971
sqrt_NEG_00237.9338340	2.97878182326434
log_POS_00290.1598660	2.97605017309101
log_POS_00211.1441760	0.717379934317535
log_POS_00077.0385160	2.14638221329853
POS_00225.9148360	1.8034162475202
log_NEG_00283.0825040	2.15068744781166
log_POS_00108.9137760	1.25109460600045
log_POS_00177.9671660	2.11646579229667
log_NEG_00178.0510440	2.16229485488081
log_POS_00285.9869860	6.94753557756449
log_POS_00283.0138060	1.33280193731102
log_POS_00234.9693160	1.96734471294373
log_NEG_00159.8938340	44.4353923893462
log_NEG_00215.1289640	1.75286380847026
sqrt_POS_00599.1125560	1.07461087684795
POS_00359.1028460	2.62192743225269
log_POS_00212.1182460	2.19605549735095
sqrt_POS_00183.0417360	1.47607129011188
log_POS_00196.0968160	0.587356573834137
log_POS_00151.0613960	1.52390067532299
orig_POS_00131.5334560	4.80735043913402
log_POS_00076.0756260	1.03431012579729
log_NEG_00119.0350140.1	1.03060597724187
sqrt_NEG_00173.0933640	1.68235288873147
NEG_00243.0600240	2.12598953902967
log_POS_00485.8123960	2.34225338314375
log_POS_00284.1856560	6306.94588348147
log_POS_00304.8955060	1.64860618742177
log_POS_00097.0283360	1.83815733897165
sqrt_POS_00227.9913660	2.89286650963668
log_NEG_00201.1133440	1.91219647976475
log_POS_00642.8637460	3.1170578166291
